,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
47,286617.0,2938.0,47.0,3010.54,2970.37,2935.49,2875.55,2902.26,2983.2,2905.84,2868.18,2936.64,2988.92
48,292278.0,2853.0,780.0,3250.8,1472.6,3305.65,3362.83,2808.25,3280.86,3243.21,1181.71,3260.61,3360.63
49,299157.0,2896.0,712.0,1868.13,3534.95,2820.75,1754.57,3495.94,2873.37,3519.89,3537.62,2032.19,3517.79
50,305793.0,2462.0,1080.0,3622.66,3674.17,3489.96,1340.6,1354.79,894.95,2500.94,3612.9,2843.58,1283.22
51,311239.0,2988.0,770.0,3341.63,3309.67,3324.15,3365.3,937.33,2158.67,3345.71,3370.23,3394.92,3333.51
52,318305.0,2768.0,577.0,3039.42,3041.4,2371.38,3088.55,3128.12,2987.7,3214.03,2416.47,1254.91,3134.97
53,325354.0,3194.0,95.0,3088.33,3130.61,3321.85,3032.35,3211.02,3265.49,3146.91,3336.6,3247.02,3157.77
54,331448.0,3225.0,77.0,3125.14,3267.41,3201.69,3308.5,3147.35,3224.12,3120.85,3197.63,3337.91,3322.57
55,339196.0,3105.0,276.0,3300.36,3056.31,3320.24,3064.17,3180.83,3244.04,2326.93,3192.23,3291.85,3075.53
56,346738.0,2746.0,961.0,3388.11,1675.27,2948.36,3268.46,3326.47,2858.8,3401.7,3251.01,252.45,3091.45
57,353416.0,2438.0,580.0,3068.41,3191.19,1896.4,1654.31,3042.95,1699.22,2126.16,2491.94,2143.65,3068.11
58,361224.0,3272.0,420.0,2034.54,3390.81,3275.43,3414.7,3378.34,3399.42,3592.48,3432.81,3352.26,3453.59
59,368982.0,3301.0,72.0,3218.05,3270.23,3316.19,3406.84,3335.65,3218.55,3332.66,3426.17,3222.9,3261.21
60,376781.0,3340.0,63.0,3217.05,3385.27,3249.72,3435.4,3388.95,3334.73,3356.63,3342.12,3377.32,3309.59
61,383341.0,3277.0,18.0,3269.84,3272.49,3289.42,3294.24,3259.54,3311.28,3246.83,3262.83,3291.45,3273.32
62,391468.0,3275.0,37.0,3214.43,3237.97,3284.25,3335.6,3314.58,3246.76,3313.05,3249.13,3266.11,3285.41
63,399202.0,3268.0,707.0,3552.97,3542.41,1216.79,3567.21,3577.14,3585.54,3396.55,3592.32,3657.18,2992.71
64,406893.0,2967.0,813.0,3573.0,1303.38,3362.1,3510.53,3430.63,3531.55,3476.87,2291.09,3464.05,1728.99
65,415828.0,2979.0,584.0,2735.06,2923.53,2290.99,3529.01,3667.16,2848.71,3621.45,2716.48,3590.26,1871.48
66,425143.0,3256.0,762.0,3697.77,3742.57,2345.67,3154.6,3660.89,3712.25,1334.5,3552.65,3781.36,3574.17
67,434187.0,3223.0,666.0,3474.59,3566.44,3540.18,1806.78,3572.03,3638.29,3574.31,3555.77,1982.43,3517.63
68,441195.0,3483.0,591.0,3801.52,3745.32,3886.83,2349.07,3743.96,3771.04,3766.0,2259.1,3743.72,3760.42
69,449831.0,3436.0,16.0,3418.7,3416.21,3453.53,3452.82,3461.44,3417.33,3440.41,3445.4,3426.34,3430.94
70,457836.0,3735.0,12.0,3748.37,3749.87,3725.73,3727.58,3728.56,3725.0,3722.77,3758.87,3738.15,3723.05
71,466612.0,3796.0,15.0,3808.04,3794.55,3803.86,3799.07,3808.1,3789.48,3814.99,3781.69,3761.68,3795.67
72,474285.0,3538.0,834.0,1039.06,3804.54,3893.72,3834.42,3831.7,3792.65,3834.5,3776.66,3806.1,3765.44
73,482196.0,2389.0,1548.0,735.43,3867.05,3926.34,3969.38,3938.98,998.95,1012.22,1030.77,464.41,3942.56
74,487826.0,3836.0,64.0,3814.32,3853.03,3902.84,3846.27,3852.51,3905.97,3842.41,3662.71,3861.85,3817.44
75,497426.0,3806.0,14.0,3796.07,3795.36,3799.83,3812.61,3825.08,3809.65,3809.41,3792.1,3784.99,3831.98
76,507626.0,3248.0,689.0,3487.46,3833.75,3856.24,3864.29,2310.54,2335.87,3842.78,2879.28,3845.15,2227.57
77,512808.0,3752.0,339.0,3857.25,3869.14,3873.04,3891.98,3943.87,3926.66,3893.06,2755.46,3835.29,3673.03
78,518208.0,3671.0,390.0,3859.95,3886.85,3907.39,3868.93,3365.47,3853.97,3871.58,2626.84,3930.55,3535.83
79,523608.0,3819.0,193.0,3941.2,3853.63,3798.27,3901.37,3881.47,3250.39,3894.43,3877.54,3909.28,3884.67
80,528889.0,3783.0,233.0,3911.41,3909.28,3128.73,3906.49,3854.5,3911.68,3860.43,3858.4,3871.6,3618.26
81,534100.0,3373.0,843.0,3593.27,3943.09,3933.31,3888.23,1057.71,3941.79,3174.22,2995.51,3900.98,3306.76
82,539123.0,3325.0,674.0,3923.47,2560.72,3873.55,3937.75,3917.16,2497.4,3962.56,2610.23,2377.5,3587.68
83,549039.0,3549.0,421.0,3204.37,3818.72,3872.16,2948.07,3865.08,3885.98,3271.45,2800.11,3953.88,3869.01
84,554337.0,3847.0,47.0,3773.05,3848.72,3784.11,3856.13,3881.83,3798.4,3854.19,3861.03,3931.17,3882.36
85,559737.0,3896.0,49.0,3876.43,3941.66,3915.38,3915.37,3877.97,3810.91,3814.47,3968.7,3937.14,3904.04
86,565137.0,3883.0,57.0,3866.81,3943.91,3745.57,3867.35,3868.48,3940.55,3872.85,3937.33,3926.51,3859.73
87,570365.0,3789.0,45.0,3760.87,3826.16,3820.04,3781.52,3805.96,3718.74,3709.89,3835.41,3782.5,3847.97
88,578111.0,3505.0,416.0,3754.55,3709.01,3164.67,3790.32,3721.74,2737.85,3813.32,3810.29,3776.17,2773.43
89,583264.0,3864.0,34.0,3865.29,3903.46,3790.28,3854.07,3826.19,3869.0,3873.8,3907.94,3893.38,3858.73
90,593230.0,4051.0,19.0,4058.51,4061.91,4031.15,4062.96,4023.62,4064.11,4045.16,4067.89,4077.31,4019.43
91,603533.0,4163.0,10.0,4163.75,4174.08,4165.93,4161.92,4148.0,4174.7,4172.24,4146.17,4170.89,4154.4
92,609110.0,2346.0,1505.0,4048.79,4159.49,4086.5,928.24,126.08,1343.14,1743.58,1144.82,1721.97,4161.51
93,614852.0,2687.0,1497.0,4084.62,2386.95,233.48,1236.27,4180.74,4039.72,1243.26,1254.52,4167.12,4047.94
94,623535.0,3554.0,1176.0,4159.3,4164.37,4086.73,4156.83,4095.26,970.09,4157.41,4139.13,1452.85,4157.74
95,628549.0,3622.0,972.0,4095.21,4145.25,1533.27,4100.54,1831.56,4124.99,4096.22,4102.13,4086.32,4105.49
96,633825.0,2706.0,1399.0,1427.78,1370.36,4000.66,1237.67,4076.33,1296.43,1210.08,4153.91,4165.99,4121.94
97,644496.0,3986.0,590.0,4159.01,2214.84,4177.19,4195.24,4188.17,4179.16,4174.58,4190.68,4177.52,4200.27
98,650166.0,4150.0,17.0,4145.84,4134.31,4175.33,4141.76,4155.68,4178.35,4120.52,4137.07,4150.85,4162.19
99,656166.0,3948.0,607.0,4151.68,4150.3,4139.56,4162.59,2125.68,4143.3,4150.28,4142.73,4161.71,4150.16
100,662166.0,4175.0,14.0,4177.13,4156.31,4167.67,4194.19,4155.94,4160.78,4173.28,4196.62,4187.3,4179.83
101,668166.0,4176.0,20.0,4194.48,4133.68,4165.55,4163.19,4175.69,4179.88,4192.93,4209.86,4164.62,4185.0
102,674166.0,1211.0,1480.0,423.73,225.83,361.99,347.53,595.54,116.45,4068.04,4152.73,1281.79,539.4
103,683995.0,3511.0,1177.0,1169.84,1147.55,4123.48,4111.15,4023.47,4057.52,4135.87,4113.65,4119.84,4107.03
104,693077.0,3876.0,682.0,4063.01,4105.85,4057.16,4137.13,4089.31,1832.49,4092.72,4121.05,4142.28,4119.25
105,698579.0,4099.0,20.0,4061.43,4073.03,4092.83,4083.06,4131.1,4108.74,4115.44,4113.97,4105.08,4103.96
106,703930.0,4135.0,12.0,4135.96,4121.24,4153.6,4122.66,4111.3,4135.05,4140.38,4141.86,4149.59,4138.89
107,709181.0,3885.0,712.0,4139.58,4129.06,1750.44,4136.38,4111.69,4128.06,4107.92,4109.32,4127.02,4110.2
108,718333.0,4169.0,6.0,4166.29,4157.06,4169.56,4163.69,4178.44,4173.9,4176.26,4174.8,4168.06,4164.73
109,723979.0,4187.0,9.0,4180.45,4185.04,4193.25,4183.09,4198.26,4176.34,4178.02,4204.85,4179.69,4190.63
110,729460.0,4044.0,581.0,4244.84,2302.33,4253.16,4247.03,4216.53,4235.01,4219.03,4208.95,4262.13,4249.64
111,735460.0,3987.0,648.0,4198.48,4198.9,4213.34,2044.89,4224.13,4180.17,4230.48,4205.53,4202.11,4176.15
112,740781.0,3601.0,993.0,4264.67,2236.32,1976.73,4256.65,4265.35,2048.14,4257.14,4252.01,4225.35,4227.62
113,745885.0,3676.0,1158.0,4232.55,4255.3,4223.45,4252.23,4252.98,4233.67,990.49,4275.87,4259.53,1784.99
114,751584.0,3690.0,1273.0,4383.13,4330.07,4273.46,4252.94,4306.98,4368.26,1019.41,4353.52,4332.84,1276.31
115,760302.0,4361.0,29.0,4385.66,4341.25,4369.08,4407.28,4345.3,4366.08,4348.21,4385.08,4296.16,4362.95
116,766302.0,4345.0,48.0,4354.25,4375.08,4396.76,4401.83,4385.2,4320.28,4272.01,4296.9,4374.36,4269.34
117,771928.0,3634.0,1415.0,4354.41,4342.16,546.84,4349.75,4388.27,4344.07,4259.4,4313.2,1080.11,4358.62
118,780162.0,2598.0,1913.0,358.92,4178.97,336.19,4137.37,201.66,4130.75,4190.55,4128.56,4193.67,128.26
119,788068.0,2794.0,1607.0,1294.18,4272.13,805.41,1651.43,4383.51,4292.64,2228.54,4371.26,4332.17,308.89
120,794356.0,3350.0,1252.0,3958.72,3973.74,3978.95,4005.1,845.53,3993.21,3960.33,3956.55,3983.74,845.65
121,799528.0,4147.0,56.0,4162.7,4155.03,4153.55,4191.24,4169.26,4169.06,4184.6,3983.41,4163.94,4137.48
122,805528.0,3909.0,989.0,4219.57,942.58,4237.34,4228.88,4258.81,4270.86,4231.6,4247.74,4262.93,4193.02
123,811326.0,3469.0,1393.0,754.04,4127.38,4210.5,4138.87,4163.23,4177.31,611.69,4166.53,4157.98,4179.41
124,817326.0,4229.0,21.0,4241.98,4212.05,4213.48,4245.31,4267.45,4213.08,4259.14,4213.62,4217.37,4208.95
125,823326.0,2896.0,1746.0,4321.45,867.71,4339.08,604.04,4303.07,870.94,4315.01,4301.02,695.16,4341.69
126,828521.0,4282.0,34.0,4272.81,4332.8,4257.29,4301.17,4245.87,4327.97,4300.8,4244.83,4235.96,4300.3
127,833775.0,4022.0,882.0,4303.12,1376.48,4318.57,4353.2,4303.55,4323.41,4310.94,4303.28,4326.04,4300.88
128,838945.0,4293.0,21.0,4280.13,4330.07,4279.44,4283.3,4282.13,4326.35,4279.84,4282.88,4316.28,4266.38
129,844432.0,4314.0,33.0,4278.51,4336.79,4281.27,4312.01,4291.54,4337.7,4295.91,4359.62,4372.82,4277.95
130,850432.0,4326.0,22.0,4316.52,4365.4,4342.87,4351.29,4324.29,4313.54,4286.67,4301.2,4330.63,4329.98
131,856432.0,3676.0,1274.0,4351.51,905.75,4284.2,4282.91,4358.17,1370.29,4287.3,4291.41,4295.15,4334.01
132,861712.0,3967.0,1027.0,4253.5,887.19,4323.74,4348.29,4282.52,4355.72,4361.56,4293.19,4312.01,4253.79
133,866895.0,3199.0,1514.0,1105.2,1133.71,4425.35,4405.48,1623.44,1554.41,4436.33,4428.78,4501.9,4373.63
134,872895.0,4459.0,89.0,4611.43,4287.27,4492.09,4453.71,4421.7,4476.23,4532.56,4544.2,4403.57,4366.59
135,878252.0,4541.0,11.0,4534.76,4540.92,4542.18,4560.06,4521.54,4527.3,4548.54,4546.57,4539.51,4552.51
136,883406.0,4591.0,25.0,4576.34,4641.72,4574.71,4559.98,4625.4,4606.21,4566.77,4574.03,4593.32,4591.65
137,889406.0,4677.0,24.0,4673.28,4683.87,4701.38,4700.79,4686.05,4680.01,4656.67,4616.7,4689.76,4680.16
138,895406.0,4640.0,69.0,4650.64,4639.13,4706.02,4582.16,4697.56,4665.3,4644.26,4458.11,4692.3,4664.85
139,901406.0,4653.0,25.0,4612.77,4671.14,4649.26,4667.0,4693.4,4636.44,4626.53,4626.22,4669.38,4677.5
140,907406.0,4580.0,31.0,4601.31,4497.63,4582.04,4567.62,4593.53,4608.31,4587.4,4568.31,4586.62,4610.79
141,913406.0,4617.0,9.0,4621.09,4616.23,4639.52,4613.3,4611.88,4603.55,4604.97,4619.31,4617.63,4618.56
142,919406.0,4674.0,80.0,4706.52,4721.7,4719.14,4701.3,4533.7,4745.1,4692.08,4712.8,4498.46,4705.21
143,924889.0,4668.0,7.0,4665.47,4673.13,4667.51,4655.82,4672.91,4683.27,4663.47,4665.52,4665.15,4666.17
144,930541.0,4694.0,107.0,4782.34,4798.26,4778.8,4768.77,4730.36,4476.92,4528.99,4716.17,4739.73,4619.55
145,936541.0,4775.0,43.0,4798.17,4794.12,4796.31,4799.45,4797.59,4804.07,4761.87,4764.15,4778.85,4652.24
146,942541.0,4756.0,18.0,4777.35,4741.39,4754.08,4760.28,4765.41,4777.09,4710.63,4748.64,4759.43,4761.59
147,947543.0,4731.0,28.0,4730.44,4749.99,4754.44,4769.91,4743.71,4756.35,4710.13,4707.39,4675.23,4708.92
148,953543.0,4443.0,665.0,4750.34,3836.97,4759.96,4687.53,4716.66,4724.66,4662.58,4823.73,4841.54,2629.87
149,963070.0,4752.0,109.0,4548.39,4780.77,4840.47,4804.37,4819.09,4849.25,4565.71,4843.85,4674.25,4797.16
150,968746.0,4802.0,39.0,4850.29,4703.02,4829.9,4815.62,4793.97,4835.0,4772.07,4807.36,4803.14,4809.74
151,974032.0,4817.0,26.0,4747.07,4824.64,4801.62,4814.68,4839.58,4833.18,4834.61,4823.74,4814.59,4837.86
152,980032.0,4811.0,29.0,4819.11,4785.0,4814.41,4831.71,4813.66,4741.61,4850.14,4824.73,4833.53,4799.66
153,986032.0,4794.0,55.0,4824.64,4817.41,4823.38,4788.96,4797.15,4824.56,4827.74,4849.13,4724.1,4659.89
154,997012.0,4839.0,69.0,4898.3,4850.94,4872.97,4876.91,4938.23,4769.68,4762.43,4853.09,4697.3,4866.75
155,1003012.0,4924.0,64.0,5005.25,4988.94,4955.95,4951.86,4821.28,4917.58,4813.87,4963.58,4865.71,4955.59
