,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
17,102662.0,862.0,40.0,816.78,911.77,877.38,919.05,904.67,819.97,817.01,861.32,818.3,873.2
18,107671.0,259.0,6.0,262.55,258.33,269.63,256.0,261.61,260.58,259.22,250.96,261.3,246.39
19,112756.0,992.0,99.0,941.34,977.86,934.22,980.04,1105.96,1010.67,831.37,952.27,971.93,1217.56
20,118091.0,1000.0,7.0,999.75,999.68,985.49,1004.71,1000.17,999.1,999.82,1007.55,991.43,1008.74
21,123415.0,1630.0,424.0,1505.48,2365.6,1226.47,1222.52,2240.14,1506.1,2046.82,1218.71,1750.21,1222.32
22,128683.0,17.0,0.0,16.96,18.31,17.09,17.12,16.95,16.96,16.91,17.1,17.16,18.19
23,134143.0,52.0,2.0,50.32,50.52,52.53,50.15,52.59,54.51,52.58,50.24,54.19,51.94
24,139316.0,338.0,123.0,441.32,244.26,271.21,270.91,260.72,289.44,261.47,473.48,243.3,625.31
25,144535.0,16.0,1.0,16.73,16.77,16.81,15.47,16.85,16.72,16.79,15.47,15.49,16.61
26,150091.0,22.0,1.0,22.25,22.33,22.31,20.78,22.35,22.26,22.31,20.79,20.78,22.08
27,157872.0,2006.0,368.0,2101.87,2259.67,1105.4,2111.24,2004.66,2339.75,1840.95,1845.64,2539.89,1911.2
28,163366.0,2066.0,277.0,2234.48,2041.3,1890.49,1763.76,1969.07,2446.4,2373.78,2428.26,1606.23,1901.41
29,169299.0,1568.0,142.0,1859.42,1612.12,1512.65,1534.36,1258.71,1543.27,1514.7,1628.17,1651.85,1560.78
30,174769.0,1657.0,143.0,1850.47,1548.26,1921.67,1567.34,1609.87,1696.38,1471.75,1607.34,1514.28,1780.36
31,179902.0,1565.0,108.0,1738.88,1513.58,1623.32,1599.28,1437.56,1580.33,1415.29,1735.84,1544.79,1458.57
32,185630.0,1557.0,35.0,1528.35,1565.86,1540.25,1516.14,1604.24,1583.0,1530.42,1506.59,1595.74,1596.14
33,191217.0,1943.0,525.0,1688.02,2409.39,1604.91,1564.34,2684.61,1610.96,2997.51,1468.95,1478.73,1919.77
34,197051.0,1877.0,323.0,1889.01,1694.98,2308.88,2138.58,1704.95,1814.7,1258.37,1712.69,1815.76,2432.45
35,202088.0,2215.0,480.0,1816.36,1874.83,2077.61,2889.11,1827.5,2388.38,1875.38,3281.81,1867.09,2247.03
36,208583.0,1299.0,97.0,1243.78,1474.46,1267.33,1281.9,1240.09,1241.16,1217.81,1237.84,1284.56,1501.59
37,214699.0,3050.0,300.0,3141.54,2813.11,3163.42,3203.88,3191.68,3192.02,3175.96,2215.96,3197.01,3205.46
38,220289.0,2571.0,459.0,1935.18,2355.83,1997.91,2338.81,2596.57,2650.65,2317.86,3328.16,3294.25,2898.24
39,227428.0,3287.0,21.0,3304.73,3305.45,3300.98,3283.41,3288.08,3283.15,3240.93,3299.11,3254.63,3305.97
40,234469.0,3312.0,3.0,3308.96,3313.3,3310.82,3312.98,3310.77,3306.31,3312.22,3315.38,3314.48,3311.52
41,240809.0,3321.0,5.0,3321.69,3319.33,3321.1,3326.09,3318.98,3322.03,3323.01,3307.19,3319.98,3328.47
42,248009.0,3335.0,27.0,3408.82,3339.05,3322.17,3319.58,3336.28,3342.27,3329.09,3314.39,3324.84,3308.94
43,255209.0,3322.0,8.0,3309.43,3324.8,3322.57,3316.52,3328.06,3322.16,3327.43,3329.95,3329.46,3305.59
44,262409.0,3308.0,110.0,2995.09,3344.24,3313.52,3351.76,3327.7,3292.85,3352.25,3425.82,3350.43,3329.93
45,269556.0,2582.0,463.0,3308.46,2437.5,2143.42,2180.53,2150.6,2189.75,3112.57,3348.24,2538.51,2413.77
46,276732.0,2208.0,178.0,2262.66,2186.67,2189.55,1939.7,2079.06,2679.02,2170.12,2186.64,2185.98,2195.83
47,283932.0,2931.0,484.0,3346.94,3414.96,2815.77,2445.85,3344.93,2173.11,2986.56,3329.13,2137.33,3320.36
48,291111.0,2456.0,467.0,2150.78,2030.81,2553.06,2161.29,2152.6,3329.91,2154.73,2199.02,2475.84,3349.91
49,298269.0,3317.0,63.0,3130.81,3345.92,3355.62,3316.87,3336.1,3335.99,3334.78,3341.81,3326.04,3346.75
50,305939.0,3275.0,171.0,3335.46,3329.81,3309.18,3343.0,3316.04,3366.62,3338.11,3308.59,2763.88,3341.62
51,314053.0,3343.0,30.0,3341.4,3328.69,3320.18,3354.11,3344.97,3368.31,3419.21,3317.71,3320.59,3319.54
52,322341.0,3242.0,294.0,3356.01,3354.94,3320.46,3342.94,3331.21,3344.47,3334.66,2358.82,3338.58,3333.84
53,330354.0,3306.0,129.0,3365.82,3358.85,3363.35,3354.13,3353.33,2949.72,3342.97,3405.27,3201.18,3364.98
54,338224.0,2815.0,699.0,2037.61,3380.18,3357.81,1969.01,3390.45,1874.78,1957.35,3375.77,3427.24,3375.14
55,345942.0,2979.0,572.0,3342.05,3358.7,3382.63,3340.68,3360.33,2219.19,2050.76,2052.73,3343.62,3341.53
56,353328.0,2853.0,618.0,2410.66,3357.6,3393.2,2977.39,3354.23,3260.11,1293.96,2575.73,2717.53,3190.2
57,360051.0,3291.0,10.0,3279.59,3285.2,3296.24,3282.49,3306.96,3286.96,3304.77,3278.45,3293.43,3299.64
58,365532.0,3364.0,23.0,3375.1,3366.24,3381.52,3351.28,3379.57,3340.97,3379.01,3307.54,3378.92,3378.0
59,373932.0,3352.0,4.0,3357.9,3352.38,3356.35,3352.28,3347.43,3353.92,3346.44,3351.72,3353.14,3343.71
60,381879.0,3418.0,12.0,3416.35,3430.5,3423.16,3402.1,3423.54,3402.01,3410.24,3404.44,3435.41,3430.16
61,390279.0,3484.0,10.0,3483.44,3493.78,3474.93,3490.15,3480.38,3462.81,3485.63,3480.51,3481.2,3503.28
62,398679.0,3477.0,9.0,3485.76,3474.84,3473.14,3483.46,3488.84,3466.56,3488.86,3469.26,3461.62,3475.72
63,407679.0,3524.0,7.0,3521.18,3524.01,3536.22,3524.96,3527.23,3510.36,3532.64,3522.84,3520.83,3521.49
64,417279.0,3525.0,8.0,3516.64,3519.9,3535.01,3518.28,3537.55,3511.43,3533.4,3524.52,3525.89,3524.27
65,426879.0,3548.0,14.0,3535.66,3520.75,3568.69,3543.75,3558.41,3568.05,3537.43,3544.31,3549.68,3553.19
66,434916.0,3545.0,3.0,3544.1,3541.41,3544.75,3543.88,3547.36,3546.85,3549.2,3545.14,3539.78,3542.93
67,444516.0,3564.0,5.0,3572.6,3569.22,3561.59,3564.88,3559.52,3557.23,3564.24,3569.8,3557.97,3563.47
68,454116.0,3559.0,21.0,3519.83,3573.4,3536.41,3575.73,3571.09,3573.42,3570.14,3576.16,3567.64,3527.66
69,462992.0,3542.0,23.0,3565.98,3547.42,3525.69,3488.62,3521.18,3558.83,3546.42,3563.34,3540.3,3562.97
70,472592.0,3568.0,11.0,3549.72,3581.78,3564.23,3569.13,3560.34,3580.52,3579.23,3578.5,3561.0,3555.46
71,482192.0,3602.0,18.0,3608.83,3602.17,3613.67,3614.28,3574.95,3599.96,3619.94,3610.91,3560.22,3613.87
72,491426.0,3612.0,5.0,3606.06,3611.47,3612.3,3604.79,3611.87,3616.36,3624.18,3613.34,3609.01,3608.34
73,500025.0,3604.0,5.0,3605.3,3602.92,3599.69,3601.18,3617.55,3602.34,3605.28,3600.73,3601.33,3599.24
74,508777.0,3601.0,3.0,3601.36,3605.73,3598.17,3596.13,3599.73,3605.02,3606.91,3601.74,3597.51,3600.39
75,519021.0,3606.0,4.0,3605.89,3604.84,3605.52,3599.36,3614.8,3608.98,3605.95,3604.96,3602.42,3603.65
76,524421.0,3608.0,5.0,3610.44,3607.84,3612.3,3602.72,3611.82,3601.17,3604.51,3615.42,3603.61,3613.04
77,529821.0,3615.0,7.0,3618.27,3603.85,3626.62,3617.29,3619.06,3608.79,3621.89,3614.05,3609.33,3610.46
78,535221.0,3610.0,12.0,3617.41,3615.84,3603.6,3613.13,3617.29,3580.05,3611.77,3628.91,3609.15,3607.51
79,540621.0,3603.0,18.0,3610.14,3612.73,3558.18,3607.08,3608.58,3617.85,3614.94,3613.17,3579.36,3606.49
80,546021.0,3610.0,4.0,3613.14,3620.42,3608.99,3604.94,3615.58,3607.87,3609.62,3608.3,3608.1,3607.45
81,551421.0,3610.0,16.0,3614.25,3621.56,3609.85,3612.8,3617.95,3614.64,3618.59,3610.38,3562.56,3614.29
82,556821.0,3608.0,16.0,3590.42,3593.02,3615.1,3621.85,3616.02,3624.45,3621.64,3575.54,3615.37,3607.33
83,562221.0,3582.0,47.0,3611.44,3621.87,3578.93,3601.88,3607.77,3460.26,3535.9,3596.31,3590.52,3612.95
84,567621.0,3619.0,11.0,3622.6,3614.85,3625.18,3616.98,3628.37,3625.64,3590.15,3624.28,3616.2,3629.02
85,573021.0,3617.0,5.0,3614.53,3622.64,3606.19,3613.6,3621.14,3614.45,3620.54,3622.77,3614.13,3621.4
86,578421.0,3582.0,22.0,3552.93,3548.81,3592.74,3569.16,3560.34,3602.62,3597.21,3619.51,3590.38,3583.41
87,583821.0,3560.0,69.0,3599.2,3361.28,3574.29,3588.24,3575.99,3589.23,3595.58,3576.13,3605.52,3538.36
88,589178.0,3606.0,16.0,3639.14,3607.65,3605.85,3611.69,3586.26,3590.26,3620.91,3586.6,3609.24,3599.12
89,594578.0,3608.0,7.0,3604.96,3612.2,3602.98,3605.32,3607.3,3608.81,3618.66,3593.44,3616.44,3614.44
90,599978.0,3606.0,20.0,3623.84,3619.74,3605.89,3620.19,3611.02,3591.55,3620.91,3575.29,3568.33,3627.82
91,605378.0,3615.0,8.0,3618.51,3614.94,3611.86,3622.68,3609.28,3594.2,3626.58,3613.44,3618.64,3618.65
92,611378.0,3623.0,4.0,3627.11,3616.0,3619.28,3624.37,3622.42,3625.18,3630.42,3627.74,3618.24,3623.66
93,617378.0,3623.0,8.0,3619.81,3629.32,3630.3,3624.49,3605.14,3616.96,3630.88,3623.2,3624.27,3629.34
94,623378.0,3618.0,13.0,3590.43,3632.93,3623.63,3601.79,3627.25,3607.2,3618.49,3623.46,3627.69,3623.97
95,629378.0,3631.0,6.0,3627.48,3626.23,3633.83,3636.57,3631.59,3628.83,3626.59,3641.32,3622.38,3638.36
96,634502.0,3624.0,11.0,3620.87,3630.42,3634.5,3626.58,3615.43,3623.29,3595.76,3633.02,3630.46,3628.43
97,639821.0,3543.0,146.0,3608.92,3192.2,3636.41,3569.0,3628.19,3619.86,3327.66,3622.63,3609.76,3610.8
98,645821.0,3620.0,19.0,3592.2,3584.68,3634.69,3644.34,3631.65,3634.7,3600.4,3621.55,3633.08,3624.98
99,651821.0,3624.0,6.0,3612.91,3622.83,3623.25,3622.79,3618.24,3623.72,3634.88,3618.75,3628.17,3630.46
100,662604.0,3628.0,18.0,3607.51,3641.17,3636.49,3628.03,3631.57,3581.62,3638.68,3636.81,3633.57,3642.55
101,673073.0,3631.0,17.0,3636.49,3652.71,3614.54,3637.3,3629.04,3636.31,3589.58,3626.43,3643.95,3640.42
102,678236.0,3630.0,16.0,3587.43,3613.91,3629.07,3643.09,3641.58,3639.37,3640.25,3633.21,3639.54,3633.45
103,683719.0,3632.0,4.0,3627.0,3640.21,3634.17,3629.4,3628.98,3635.77,3634.02,3632.7,3633.69,3626.56
104,689614.0,3628.0,18.0,3622.01,3578.98,3646.46,3631.45,3643.58,3632.02,3634.77,3631.64,3631.87,3627.89
105,694704.0,3630.0,17.0,3637.15,3645.51,3634.64,3632.78,3649.15,3598.24,3641.63,3596.19,3633.06,3629.87
106,700142.0,3639.0,12.0,3646.79,3652.8,3644.36,3608.69,3628.45,3642.62,3641.8,3643.82,3643.22,3638.62
107,705433.0,3429.0,644.0,3635.84,3649.85,3647.17,3646.7,3640.08,3643.17,3640.84,3639.68,1497.55,3650.99
108,713516.0,2670.0,1186.0,3609.95,3641.49,1130.29,1502.14,3651.91,3649.01,3638.4,1129.28,3615.86,1131.1
109,722896.0,3410.0,641.0,3628.41,3625.74,3626.36,3623.09,3632.11,3620.08,1488.09,3620.44,3617.19,3621.2
110,728363.0,3412.0,639.0,3622.18,3630.56,3628.2,3622.29,3630.15,3623.74,3623.46,1494.69,3617.31,3622.53
111,733912.0,3582.0,3.0,3581.35,3581.4,3586.54,3578.42,3586.91,3582.66,3581.78,3579.6,3579.84,3578.84
112,743956.0,3586.0,4.0,3582.67,3591.72,3592.71,3586.65,3581.51,3582.34,3585.39,3585.97,3583.48,3587.22
113,749956.0,3607.0,6.0,3615.92,3611.64,3597.11,3606.61,3605.71,3606.19,3612.44,3597.62,3612.95,3605.38
114,755956.0,3623.0,3.0,3619.08,3623.39,3623.48,3628.06,3622.92,3625.5,3622.93,3621.23,3619.3,3623.42
115,761688.0,3602.0,22.0,3610.29,3610.64,3610.96,3609.1,3615.4,3608.99,3537.48,3604.02,3606.6,3609.16
116,767286.0,3615.0,4.0,3615.77,3621.82,3611.17,3611.76,3616.67,3612.5,3616.99,3607.7,3611.53,3621.24
117,773286.0,3619.0,4.0,3613.73,3626.57,3620.58,3615.67,3620.99,3616.04,3619.77,3614.4,3616.19,3623.23
118,779286.0,3625.0,5.0,3620.49,3627.58,3627.1,3615.08,3626.52,3629.8,3632.25,3628.55,3622.67,3624.54
119,785286.0,3624.0,5.0,3618.53,3623.52,3626.55,3622.02,3619.13,3628.92,3630.12,3617.72,3626.66,3630.41
120,791286.0,3626.0,7.0,3637.38,3633.18,3614.72,3623.5,3628.33,3626.26,3629.97,3622.66,3613.73,3628.16
121,797286.0,3625.0,5.0,3618.91,3620.73,3627.06,3631.52,3632.4,3621.94,3625.2,3632.87,3617.03,3622.28
122,803286.0,3626.0,6.0,3622.73,3627.86,3621.7,3637.2,3625.37,3631.23,3615.65,3627.1,3628.47,3621.43
123,809286.0,3617.0,31.0,3628.62,3634.04,3525.02,3618.04,3632.53,3623.89,3638.88,3624.96,3621.7,3621.93
124,815286.0,3621.0,9.0,3621.41,3628.51,3630.28,3598.07,3626.54,3615.04,3622.2,3624.03,3620.18,3625.99
125,821286.0,3628.0,3.0,3626.81,3633.05,3629.21,3627.94,3629.19,3625.0,3631.28,3623.33,3629.05,3629.57
126,827286.0,3611.0,33.0,3578.98,3637.81,3628.7,3591.36,3624.65,3623.44,3631.89,3629.68,3529.39,3632.22
127,833286.0,3625.0,11.0,3629.17,3631.89,3627.55,3627.1,3629.0,3630.3,3629.3,3629.45,3626.84,3591.81
128,839286.0,3635.0,6.0,3633.9,3635.3,3639.04,3625.87,3635.07,3642.35,3644.64,3629.81,3629.24,3636.03
129,845286.0,3635.0,6.0,3634.84,3642.21,3635.07,3622.64,3634.04,3642.01,3624.76,3635.12,3638.17,3639.17
130,850722.0,3632.0,8.0,3633.76,3634.84,3639.64,3635.31,3640.4,3610.03,3635.36,3633.58,3628.67,3632.29
131,856722.0,3639.0,6.0,3639.83,3628.88,3649.65,3635.16,3634.26,3643.33,3637.28,3638.95,3631.5,3648.45
132,862722.0,3649.0,4.0,3650.34,3645.51,3655.53,3653.38,3647.9,3649.73,3643.5,3646.63,3651.95,3646.05
133,868722.0,3653.0,6.0,3658.44,3661.38,3646.81,3650.08,3649.99,3651.88,3662.37,3654.47,3646.78,3646.5
134,874722.0,3653.0,5.0,3652.84,3654.98,3653.27,3647.91,3658.23,3660.27,3655.58,3650.16,3641.51,3650.4
135,880722.0,3651.0,5.0,3645.42,3644.89,3646.02,3654.12,3657.35,3651.02,3647.26,3655.67,3657.19,3648.94
136,886722.0,3645.0,3.0,3645.53,3648.8,3647.79,3648.2,3645.19,3647.26,3640.75,3642.81,3643.47,3643.05
137,892722.0,3632.0,24.0,3590.95,3644.25,3649.91,3629.43,3650.66,3642.31,3582.71,3648.94,3640.42,3644.83
138,898722.0,3651.0,8.0,3651.99,3659.53,3643.9,3661.75,3659.73,3648.35,3651.96,3635.89,3643.6,3650.91
139,904722.0,3655.0,5.0,3662.75,3655.37,3649.68,3652.44,3648.0,3661.4,3652.79,3659.6,3651.71,3653.05
140,910722.0,3661.0,6.0,3658.6,3660.27,3666.55,3660.39,3662.69,3655.57,3664.36,3672.68,3647.88,3663.17
141,916722.0,3666.0,5.0,3667.62,3655.55,3669.48,3668.28,3659.61,3664.97,3676.4,3665.79,3668.23,3666.28
142,922722.0,3672.0,5.0,3677.69,3673.16,3668.6,3671.29,3675.05,3677.68,3666.16,3678.25,3666.17,3667.27
143,928722.0,3678.0,5.0,3673.39,3680.96,3684.02,3670.93,3681.56,3679.69,3684.47,3672.89,3681.34,3674.14
144,934722.0,3681.0,11.0,3676.45,3683.44,3687.38,3674.62,3695.67,3692.03,3681.74,3651.77,3678.91,3683.38
145,940722.0,3675.0,11.0,3669.2,3674.77,3688.37,3677.52,3664.85,3690.99,3688.78,3669.56,3656.79,3673.52
146,946722.0,3671.0,14.0,3677.91,3680.36,3676.29,3646.72,3678.94,3664.88,3643.21,3681.75,3671.69,3685.43
147,952722.0,3683.0,2.0,3687.03,3682.25,3680.83,3681.95,3682.84,3685.31,3679.48,3684.11,3682.69,3682.07
148,958722.0,3680.0,4.0,3679.47,3679.25,3679.6,3672.93,3683.6,3676.42,3687.39,3680.69,3677.54,3679.73
149,964722.0,3673.0,20.0,3649.26,3680.47,3624.34,3687.66,3685.19,3683.92,3666.43,3682.4,3687.54,3685.5
150,970722.0,3684.0,5.0,3681.23,3684.32,3692.58,3680.56,3685.12,3679.5,3690.93,3683.0,3677.19,3680.67
151,976722.0,3677.0,9.0,3671.06,3670.74,3682.91,3679.92,3684.96,3678.39,3680.36,3655.96,3684.31,3683.68
152,982722.0,3605.0,182.0,3664.92,3620.6,3671.26,3670.11,3682.18,3672.15,3673.68,3062.31,3664.78,3671.59
153,988722.0,3673.0,10.0,3676.69,3673.65,3678.7,3677.05,3671.66,3683.56,3684.97,3647.86,3669.29,3667.06
154,994722.0,3675.0,4.0,3679.9,3682.25,3675.43,3671.49,3680.82,3677.76,3672.14,3670.03,3672.21,3672.57
155,1000722.0,3665.0,22.0,3684.92,3627.97,3647.72,3623.6,3680.43,3680.1,3682.87,3671.78,3671.46,3675.82
