,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
23,134267.0,52.0,1.0,52.29,50.25,52.09,52.43,52.48,52.51,50.34,52.28,52.52,54.7
24,139273.0,51.0,1.0,50.56,49.85,48.17,51.99,50.18,49.97,51.72,50.14,50.61,52.25
25,144841.0,12.0,0.0,12.27,12.75,12.46,12.06,12.2,12.24,12.69,12.17,12.13,11.74
26,150054.0,26.0,1.0,25.9,25.76,24.1,27.43,25.95,24.07,24.05,25.72,25.79,27.58
27,156921.0,1481.0,312.0,1352.56,849.93,1413.49,1526.48,2200.47,1535.88,1559.5,1471.18,1341.13,1556.34
28,162159.0,2066.0,580.0,2521.24,2535.73,2542.08,864.61,2474.45,1697.12,2374.27,1283.13,2519.26,1850.91
29,168363.0,1691.0,341.0,1465.97,2112.76,2055.86,1501.44,1284.7,2384.91,1492.89,1584.19,1464.03,1563.83
30,176223.0,2147.0,755.0,1508.14,3277.19,1559.2,2435.24,3141.56,1541.7,1887.52,3223.08,1558.26,1339.5
31,181644.0,2896.0,451.0,2409.56,3143.11,2691.1,3135.1,3154.98,1766.37,3133.96,3231.21,3133.46,3161.19
32,187608.0,1892.0,642.0,1464.46,1462.46,1380.18,1574.43,2316.75,3059.25,1545.35,3089.61,1441.21,1583.61
33,193170.0,2311.0,709.0,1576.69,3164.75,2181.94,3109.29,1495.02,3074.27,1608.1,1593.67,2100.97,3207.26
34,199107.0,2926.0,399.0,3050.82,3160.65,1889.58,3186.05,3177.07,2916.07,2486.7,3115.57,3149.34,3124.32
35,205707.0,2724.0,518.0,3147.65,2062.64,3094.19,2417.48,3175.85,3045.21,2848.11,2718.7,3155.74,1572.96
36,212594.0,2429.0,589.0,1615.31,3015.17,1642.51,2738.4,2689.4,3165.04,3196.78,1762.54,2355.33,2111.35
37,218852.0,3083.0,220.0,3139.66,3187.64,3114.84,3206.23,3132.93,3064.44,2436.23,3206.77,3160.03,3179.42
38,226052.0,3269.0,10.0,3255.77,3278.77,3272.95,3273.08,3281.5,3250.58,3270.57,3258.19,3274.47,3273.71
39,232839.0,3185.0,112.0,3254.82,3050.45,3260.1,3251.91,3001.31,3260.47,2992.11,3255.83,3264.58,3258.77
40,239915.0,2600.0,692.0,2049.05,3265.5,3261.74,3267.99,2116.37,2267.4,1468.54,3273.62,1786.66,3248.01
41,246280.0,2353.0,347.0,2087.09,2069.14,2246.88,2072.66,2680.54,3041.68,2064.4,2858.62,2181.94,2229.27
42,253366.0,2657.0,460.0,2172.44,2186.37,3182.94,2228.95,2742.24,2059.19,2682.05,2715.99,3324.17,3274.82
43,260412.0,2972.0,333.0,3058.57,3259.36,2418.33,3268.11,3224.16,2789.3,3256.02,2588.75,2546.84,3315.07
44,266809.0,3332.0,5.0,3339.45,3340.57,3329.01,3340.32,3327.19,3329.12,3328.63,3332.12,3324.9,3333.3
45,274009.0,2551.0,490.0,2064.02,2497.56,2034.1,2880.17,2923.55,3315.4,2277.87,2042.94,2160.15,3311.8
46,281209.0,2637.0,484.0,3301.19,2329.77,3309.44,2204.49,2895.27,2065.5,3314.29,2293.89,2403.72,2256.87
47,288409.0,2374.0,486.0,2080.34,2093.59,3343.92,2077.22,2089.98,3293.75,2062.67,2055.43,2185.73,2457.72
48,295580.0,3125.0,396.0,3324.39,3325.61,3322.6,3319.62,3325.47,2229.23,2448.79,3311.99,3326.68,3315.03
49,302780.0,3133.0,335.0,3314.11,3316.64,3318.2,3320.37,3312.71,2917.71,3356.86,2901.9,2255.48,3315.17
50,310267.0,3267.0,136.0,3312.39,2858.23,3311.4,3316.42,3312.08,3308.17,3313.54,3311.55,3306.05,3316.52
51,318457.0,2859.0,486.0,2877.4,3312.4,3311.31,2315.85,3308.4,3310.63,3320.71,2363.26,2298.71,2170.06
52,326819.0,3290.0,2.0,3290.1,3294.94,3289.97,3292.73,3291.06,3288.74,3289.17,3289.85,3288.94,3284.96
53,334398.0,3487.0,4.0,3484.16,3485.94,3493.13,3491.7,3483.24,3482.47,3488.74,3485.24,3482.41,3489.81
54,342149.0,3490.0,3.0,3490.95,3489.21,3488.54,3489.52,3495.23,3494.17,3489.03,3485.91,3485.2,3493.01
55,350549.0,3502.0,3.0,3498.43,3501.45,3503.91,3503.99,3500.18,3507.8,3504.74,3504.58,3500.34,3499.1
56,357731.0,3517.0,2.0,3511.79,3520.44,3514.62,3516.91,3516.26,3517.81,3516.44,3517.1,3518.74,3518.65
57,366131.0,3512.0,4.0,3516.23,3515.28,3510.61,3511.01,3509.72,3507.76,3513.42,3511.93,3506.8,3518.84
58,374531.0,3516.0,4.0,3516.17,3506.52,3516.09,3514.02,3518.56,3517.78,3516.14,3520.77,3520.05,3512.8
59,381867.0,3525.0,3.0,3519.07,3526.57,3521.65,3527.61,3526.79,3524.78,3530.17,3528.51,3521.94,3523.38
60,390267.0,3538.0,3.0,3540.15,3529.66,3538.26,3536.44,3538.32,3538.46,3538.61,3538.7,3539.64,3538.94
61,398667.0,3547.0,4.0,3550.23,3549.76,3551.99,3543.35,3540.9,3551.13,3540.13,3548.98,3548.47,3545.75
62,407667.0,3547.0,2.0,3546.58,3546.27,3542.93,3548.88,3551.2,3546.61,3545.84,3545.57,3546.61,3547.81
63,417267.0,3547.0,3.0,3547.5,3541.94,3543.21,3547.4,3544.72,3547.01,3549.34,3550.23,3547.71,3551.74
64,426867.0,3482.0,8.0,3470.01,3479.84,3473.06,3500.22,3485.85,3486.53,3473.55,3479.82,3483.69,3485.66
65,434226.0,3534.0,2.0,3536.01,3534.36,3531.33,3532.43,3535.04,3533.83,3534.56,3533.99,3536.8,3532.13
66,443023.0,3558.0,2.0,3559.37,3555.31,3559.57,3555.34,3558.74,3558.07,3554.43,3561.09,3557.71,3558.79
67,452183.0,3565.0,3.0,3560.49,3564.05,3560.19,3567.52,3566.21,3565.39,3566.17,3562.03,3567.24,3568.43
68,461065.0,3568.0,2.0,3566.5,3568.11,3568.74,3569.95,3564.66,3568.93,3567.47,3567.97,3569.28,3572.51
69,470665.0,3582.0,2.0,3582.23,3579.88,3578.41,3580.13,3583.64,3583.52,3583.61,3582.21,3584.78,3583.95
70,480265.0,3585.0,2.0,3587.29,3585.02,3582.79,3585.27,3581.14,3586.77,3582.58,3587.31,3583.69,3584.18
71,489865.0,3580.0,2.0,3580.25,3581.27,3573.5,3579.75,3580.74,3582.25,3581.83,3582.01,3582.59,3580.6
72,498835.0,3588.0,3.0,3586.91,3591.17,3580.47,3589.6,3589.38,3587.01,3590.16,3587.47,3586.69,3587.06
73,509035.0,3598.0,2.0,3597.21,3597.88,3596.28,3600.86,3595.01,3597.8,3595.9,3598.02,3600.28,3599.75
74,514435.0,3602.0,3.0,3605.68,3598.84,3601.67,3601.49,3599.5,3597.92,3607.23,3603.83,3599.16,3601.35
75,519835.0,3601.0,2.0,3598.67,3605.33,3601.0,3601.53,3603.59,3598.25,3598.32,3600.63,3603.52,3603.48
76,525235.0,3601.0,2.0,3605.14,3598.71,3600.16,3603.31,3601.36,3598.73,3598.86,3596.7,3602.87,3600.43
77,530635.0,3604.0,2.0,3602.03,3606.86,3605.56,3602.63,3605.47,3603.07,3601.66,3607.71,3602.45,3606.32
78,536035.0,3607.0,3.0,3608.88,3608.0,3604.45,3610.21,3603.7,3602.74,3609.23,3604.94,3606.77,3612.0
79,541435.0,3613.0,3.0,3612.07,3612.19,3607.93,3612.77,3611.57,3616.04,3612.0,3608.8,3614.34,3617.93
80,546835.0,3618.0,3.0,3618.83,3620.35,3619.68,3616.85,3614.39,3620.7,3618.62,3613.97,3613.76,3618.65
81,552235.0,3618.0,2.0,3616.32,3620.38,3621.03,3619.79,3616.98,3617.99,3615.75,3620.41,3614.39,3620.24
82,557635.0,3623.0,2.0,3626.64,3621.53,3618.99,3620.54,3621.93,3623.62,3626.5,3623.63,3621.32,3624.13
83,563035.0,3628.0,3.0,3625.39,3631.06,3628.79,3625.8,3626.76,3629.31,3629.09,3626.09,3624.82,3633.65
84,568435.0,3625.0,3.0,3625.39,3624.23,3623.78,3626.0,3623.06,3626.88,3623.47,3624.97,3618.18,3629.99
85,573835.0,3628.0,3.0,3627.01,3630.02,3627.59,3631.54,3625.97,3630.71,3620.95,3623.34,3627.92,3630.98
86,579235.0,3631.0,5.0,3629.42,3623.34,3634.38,3632.15,3630.65,3625.71,3630.78,3635.47,3629.59,3640.12
87,584635.0,3631.0,3.0,3634.45,3629.12,3630.21,3627.99,3629.58,3623.75,3634.41,3630.22,3634.06,3632.27
88,590035.0,3639.0,5.0,3637.36,3638.93,3635.9,3645.04,3641.06,3644.53,3646.57,3629.46,3635.08,3640.27
89,595435.0,3637.0,3.0,3634.01,3635.13,3631.73,3637.05,3639.3,3638.92,3641.36,3634.33,3638.54,3641.29
90,600835.0,3635.0,5.0,3636.81,3637.62,3640.88,3640.51,3628.9,3629.92,3627.92,3632.07,3635.95,3642.12
91,606835.0,3638.0,3.0,3636.63,3635.37,3639.65,3637.49,3635.95,3637.72,3635.04,3641.64,3637.48,3643.77
92,612835.0,3647.0,3.0,3646.19,3647.58,3648.99,3645.77,3647.35,3643.07,3643.73,3642.7,3652.28,3653.05
93,618835.0,3644.0,2.0,3641.35,3643.45,3643.25,3645.54,3644.65,3645.52,3642.44,3643.11,3646.22,3645.49
94,624098.0,3642.0,2.0,3640.06,3640.44,3642.84,3642.4,3641.04,3646.64,3641.18,3639.71,3645.13,3643.41
95,630098.0,3645.0,3.0,3643.39,3643.18,3639.46,3644.57,3646.74,3647.72,3642.31,3649.94,3649.12,3646.91
96,636098.0,3650.0,2.0,3650.2,3647.85,3647.57,3649.45,3652.14,3650.4,3646.95,3651.14,3650.89,3649.09
97,642098.0,560.0,157.0,458.27,804.38,461.44,796.89,455.9,455.09,458.18,454.94,796.73,453.19
98,649592.0,3650.0,4.0,3656.04,3645.62,3645.97,3643.49,3653.63,3648.57,3648.49,3648.39,3653.16,3656.18
99,659870.0,3626.0,12.0,3613.6,3644.43,3635.31,3624.56,3606.05,3618.65,3633.48,3610.4,3631.69,3638.73
100,665327.0,3395.0,464.0,3632.32,2373.42,3607.51,3625.84,3632.07,2567.7,3620.24,3622.47,3630.9,3634.56
101,671327.0,3640.0,5.0,3640.12,3634.92,3636.29,3644.83,3633.63,3634.26,3649.61,3640.26,3642.32,3645.49
102,677321.0,3630.0,11.0,3620.77,3643.93,3611.15,3636.46,3642.06,3622.44,3629.5,3643.11,3623.11,3625.83
103,683321.0,3636.0,13.0,3629.96,3606.84,3624.45,3651.4,3648.37,3640.14,3629.95,3647.4,3643.37,3633.9
104,689321.0,3587.0,160.0,3648.39,3643.61,3657.32,3106.11,3630.36,3632.68,3634.93,3634.57,3643.69,3634.6
105,695321.0,3647.0,9.0,3648.01,3648.0,3638.31,3649.84,3644.72,3659.93,3649.25,3661.06,3636.26,3631.7
106,701321.0,3665.0,7.0,3667.92,3653.98,3672.96,3660.89,3664.47,3652.55,3671.85,3668.69,3666.71,3668.39
107,707321.0,3675.0,10.0,3679.0,3666.82,3676.22,3679.55,3677.03,3682.56,3674.57,3677.17,3688.2,3650.13
108,712485.0,3674.0,12.0,3669.06,3682.51,3656.26,3679.28,3694.32,3670.29,3667.09,3660.32,3670.76,3690.08
109,718485.0,3691.0,5.0,3685.19,3697.01,3693.03,3685.41,3683.28,3695.6,3697.05,3692.34,3695.24,3690.38
110,724485.0,3698.0,16.0,3734.61,3670.51,3696.07,3709.4,3695.21,3696.2,3692.85,3686.56,3695.56,3705.36
111,730485.0,3687.0,6.0,3690.8,3688.5,3693.23,3684.82,3683.8,3675.63,3683.64,3683.5,3694.54,3692.1
112,736485.0,3694.0,4.0,3698.22,3692.5,3696.27,3693.92,3698.87,3692.57,3687.19,3700.08,3691.36,3690.94
113,742485.0,3694.0,4.0,3694.39,3694.33,3686.87,3698.78,3693.03,3701.15,3690.83,3696.33,3694.11,3694.91
114,748485.0,3691.0,5.0,3691.8,3695.13,3690.93,3698.26,3699.61,3688.29,3682.96,3682.96,3691.8,3688.96
115,754485.0,3697.0,4.0,3687.68,3701.08,3703.25,3694.89,3697.34,3697.39,3699.49,3698.78,3694.03,3697.17
116,760421.0,3699.0,4.0,3703.98,3700.66,3690.34,3697.06,3692.66,3699.37,3702.86,3702.46,3702.04,3700.99
117,766421.0,3700.0,4.0,3698.66,3701.94,3696.82,3705.66,3696.13,3696.85,3705.93,3699.31,3702.14,3693.85
118,772421.0,3700.0,4.0,3700.97,3700.88,3700.2,3700.38,3688.46,3700.12,3700.63,3699.94,3700.98,3703.49
119,778421.0,3699.0,7.0,3705.49,3690.49,3695.26,3696.64,3709.75,3696.16,3703.76,3693.42,3690.21,3705.03
120,784421.0,3708.0,9.0,3703.23,3713.91,3713.96,3710.36,3681.76,3713.25,3710.13,3706.41,3707.08,3715.1
121,790421.0,3707.0,4.0,3709.06,3706.91,3707.12,3708.83,3710.44,3696.63,3703.34,3708.68,3709.25,3708.69
122,796421.0,3709.0,5.0,3714.44,3709.18,3708.7,3703.68,3707.59,3718.32,3700.01,3714.15,3707.68,3710.02
123,802421.0,3706.0,5.0,3711.26,3706.93,3708.06,3707.5,3709.76,3693.13,3709.65,3706.9,3703.49,3700.85
124,808421.0,3710.0,9.0,3703.82,3703.34,3700.05,3711.34,3702.62,3707.31,3707.67,3718.14,3720.18,3728.65
125,814054.0,3717.0,25.0,3710.61,3702.59,3710.75,3722.37,3698.27,3712.5,3703.73,3698.29,3718.89,3788.1
126,819119.0,3706.0,4.0,3712.5,3707.54,3699.51,3710.03,3706.18,3706.99,3697.02,3704.93,3708.84,3706.48
127,825119.0,3709.0,7.0,3714.61,3708.52,3714.52,3695.22,3702.76,3710.51,3711.94,3710.22,3700.1,3716.66
128,831119.0,3708.0,5.0,3715.07,3711.15,3707.39,3707.55,3707.78,3709.72,3706.97,3711.12,3708.65,3695.31
129,837119.0,3716.0,7.0,3717.3,3714.2,3707.47,3719.44,3717.69,3721.43,3698.86,3721.47,3720.04,3721.21
130,843119.0,3725.0,4.0,3720.25,3721.96,3727.78,3725.65,3721.41,3725.89,3717.62,3727.16,3730.76,3727.66
131,849119.0,3684.0,148.0,3733.6,3725.61,3744.08,3734.49,3733.05,3733.16,3239.71,3727.22,3747.19,3717.89
132,854981.0,3711.0,40.0,3719.12,3723.19,3728.6,3738.22,3711.71,3726.88,3723.39,3716.27,3592.54,3728.47
133,860981.0,3728.0,4.0,3722.62,3729.58,3727.02,3731.36,3735.21,3725.74,3731.48,3725.1,3728.87,3722.58
134,866981.0,3740.0,21.0,3729.16,3717.08,3798.53,3743.0,3731.96,3736.11,3742.44,3731.85,3731.36,3736.49
135,872981.0,3735.0,4.0,3737.75,3726.95,3736.08,3739.49,3736.42,3739.55,3736.7,3732.34,3733.48,3727.59
136,878447.0,3732.0,8.0,3728.41,3720.68,3734.7,3744.84,3737.82,3725.82,3726.06,3741.88,3738.55,3722.43
137,883714.0,3731.0,21.0,3725.94,3736.29,3732.2,3735.64,3728.37,3731.89,3673.49,3761.0,3745.66,3735.84
138,889714.0,3745.0,9.0,3744.19,3743.68,3735.85,3751.13,3745.4,3741.38,3747.24,3736.23,3738.48,3769.74
139,895714.0,3710.0,73.0,3741.43,3751.84,3588.81,3542.26,3736.71,3741.94,3747.0,3750.61,3748.14,3747.5
140,901021.0,3748.0,5.0,3747.69,3748.03,3744.6,3744.43,3752.44,3755.73,3751.32,3744.09,3753.89,3737.99
141,906497.0,3741.0,33.0,3759.03,3647.87,3757.69,3746.65,3753.01,3759.42,3748.97,3743.36,3766.37,3732.56
142,912497.0,3686.0,164.0,3740.23,3633.53,3748.59,3746.66,3205.26,3770.07,3743.92,3763.3,3749.73,3757.01
143,918497.0,3701.0,144.0,3746.36,3762.81,3269.58,3744.35,3746.44,3741.79,3755.1,3725.73,3754.23,3765.37
144,924497.0,3766.0,12.0,3763.15,3789.01,3759.98,3761.1,3786.25,3755.44,3747.91,3762.55,3766.2,3771.52
145,930497.0,3759.0,3.0,3759.55,3755.24,3759.18,3756.01,3764.13,3766.75,3757.7,3758.42,3759.34,3757.74
146,936497.0,3769.0,9.0,3770.51,3758.28,3774.8,3775.2,3761.21,3764.11,3753.35,3765.84,3785.88,3777.72
147,942497.0,3688.0,254.0,3760.6,3778.06,3814.64,3752.44,3780.91,3768.09,3774.94,3758.53,2928.91,3761.46
148,948466.0,3776.0,21.0,3755.82,3795.85,3755.05,3827.58,3777.75,3754.67,3780.35,3776.26,3768.51,3772.67
149,954364.0,3757.0,7.0,3758.18,3763.89,3758.62,3751.37,3760.08,3754.52,3753.87,3744.56,3751.94,3768.99
150,960364.0,3720.0,147.0,3773.75,3765.66,3755.38,3772.56,3793.98,3760.9,3280.6,3771.44,3764.64,3765.89
151,966354.0,3553.0,250.0,3750.19,3295.35,3296.63,3722.36,3670.89,3769.17,3744.73,3783.87,3037.05,3457.61
152,972226.0,3735.0,51.0,3738.68,3767.32,3748.46,3753.83,3727.34,3753.76,3745.37,3772.48,3585.19,3754.72
153,978226.0,3734.0,47.0,3765.18,3750.9,3767.58,3747.47,3711.39,3718.99,3755.11,3756.53,3604.27,3765.63
154,984192.0,3755.0,7.0,3767.29,3751.19,3745.07,3753.42,3764.43,3751.8,3747.92,3760.22,3758.51,3750.31
155,989602.0,3577.0,338.0,3769.83,2928.91,3663.88,3728.41,3777.62,3789.66,3655.52,2886.56,3778.01,3792.16
156,994626.0,3223.0,325.0,3238.34,3663.0,2657.59,3149.02,3064.78,2793.17,3375.24,3697.24,3110.37,3482.93
157,1005361.0,3772.0,18.0,3782.53,3776.43,3776.61,3776.41,3765.08,3775.28,3723.11,3783.13,3791.65,3769.25
