,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
0,15116.0,251.0,4.0,251.48,248.93,254.45,248.66,248.5,256.74,248.23,258.77,246.61,247.4
1,20365.0,222.0,3.0,220.52,223.46,226.43,223.94,221.12,223.21,221.07,228.42,218.21,218.5
2,25373.0,243.0,2.0,241.34,240.55,245.14,242.44,242.57,245.75,242.73,243.71,241.16,243.49
3,30635.0,218.0,1.0,216.88,218.25,217.4,216.33,218.79,218.01,216.13,218.62,218.35,219.91
4,35639.0,211.0,1.0,210.4,210.52,213.33,210.7,211.25,210.5,211.15,212.44,211.1,211.4
5,40845.0,373.0,14.0,378.78,378.21,377.48,388.97,348.53,377.12,379.72,383.21,375.14,344.96
6,45846.0,389.0,2.0,387.5,387.62,386.87,387.59,388.86,391.37,387.9,393.82,388.07,388.95
7,50999.0,353.0,1.0,353.13,353.17,351.84,353.5,354.49,351.96,353.81,354.14,354.1,350.34
8,56064.0,320.0,2.0,317.7,317.95,320.83,318.07,318.91,320.7,321.83,323.29,318.26,318.76
9,61114.0,411.0,13.0,419.54,408.14,411.67,406.03,446.03,407.09,395.34,401.57,403.93,411.21
10,66201.0,436.0,48.0,379.64,407.35,465.43,412.23,399.97,485.41,409.06,487.78,527.58,389.05
11,71398.0,628.0,1.0,629.33,629.39,628.17,625.43,626.64,628.95,627.26,629.43,629.79,630.33
12,76713.0,494.0,5.0,498.82,493.32,487.26,494.06,500.7,487.09,494.07,489.49,495.09,501.25
13,81782.0,3052.0,22.0,3053.5,3057.47,3080.41,3060.55,3047.63,3081.21,3064.58,2999.37,3037.25,3042.46
14,86955.0,861.0,37.0,835.23,836.46,838.39,835.24,838.68,839.33,906.81,837.14,937.56,902.75
15,92025.0,1210.0,60.0,1093.18,1191.65,1140.85,1221.92,1261.54,1272.53,1272.93,1193.54,1278.02,1174.35
16,97154.0,625.0,5.0,621.86,625.84,630.22,626.03,632.1,625.41,622.44,619.19,617.84,632.34
17,102281.0,1132.0,53.0,1112.03,1118.9,1075.0,1122.23,1222.5,1105.92,1164.44,1087.16,1083.68,1232.64
18,107612.0,438.0,2.0,437.63,436.99,436.36,437.01,438.61,440.14,437.21,442.61,437.83,434.67
19,112744.0,388.0,2.0,391.24,387.77,383.09,388.27,389.65,387.54,388.88,386.77,388.54,389.26
20,117778.0,1069.0,63.0,1110.54,1116.96,988.83,1103.61,977.68,953.69,1099.58,1117.15,1124.25,1094.09
21,122899.0,722.0,2.0,723.4,723.38,725.75,722.79,721.9,722.08,720.39,726.04,719.46,718.12
22,128083.0,1686.0,503.0,1691.64,1566.95,1494.19,2865.26,2167.43,1658.89,1173.69,1161.03,1905.75,1171.2
23,133234.0,1590.0,491.0,1400.64,1396.41,2893.53,1252.66,1009.31,1717.88,1394.69,1543.93,1391.91,1899.23
24,138653.0,883.0,3.0,880.84,877.81,888.05,883.55,880.85,887.01,883.85,885.73,881.04,878.03
25,143737.0,1401.0,166.0,1378.67,1394.86,1310.87,1385.46,1424.33,1443.11,1036.26,1593.25,1700.4,1339.51
26,149050.0,1581.0,568.0,1278.51,1256.15,1947.53,1267.73,1272.71,1492.09,1291.43,1558.65,1278.36,3167.5
27,154190.0,1040.0,492.0,1681.43,1687.49,1087.21,604.98,582.8,555.06,1411.77,555.88,585.65,1652.41
28,159334.0,1306.0,974.0,2875.05,1204.5,3230.38,1969.4,830.64,587.4,826.15,482.57,469.67,581.35
29,165922.0,1666.0,110.0,1583.72,1550.73,1602.07,1686.59,1826.43,1576.44,1578.6,1824.28,1604.4,1830.8
30,171302.0,2157.0,479.0,1920.22,2264.78,2168.04,1850.24,3189.51,1692.57,1667.91,2825.89,1763.08,2227.97
31,177047.0,1664.0,141.0,2048.87,1727.72,1576.09,1736.02,1582.74,1615.36,1583.52,1561.71,1584.52,1625.78
32,183720.0,2177.0,871.0,608.74,1627.34,3173.72,2207.03,3294.98,1370.33,1609.86,1825.81,2885.6,3169.35
33,188964.0,2145.0,561.0,2254.87,3161.03,1736.76,2917.88,1824.8,2789.53,1711.84,1681.94,1697.35,1673.0
34,194731.0,1988.0,553.0,1681.96,1725.07,1828.81,1809.86,1723.42,3005.12,1639.75,1665.41,1638.44,3164.67
35,200670.0,2093.0,520.0,1703.27,1659.75,1736.33,3143.77,2102.65,1641.31,2364.06,2077.1,1618.49,2883.82
36,206979.0,2615.0,636.0,1684.2,1817.36,3152.72,3136.06,3134.09,3145.9,1699.28,3132.59,3023.11,2220.76
37,213849.0,2603.0,664.0,2579.32,1575.2,1719.79,3129.64,3284.2,2388.2,3261.45,3126.72,3207.92,1762.42
38,220108.0,2769.0,460.0,3122.62,2042.55,3151.87,3225.75,2104.87,2379.57,3124.21,3103.4,2348.7,3089.56
39,225160.0,2277.0,628.0,1553.59,2691.77,3125.96,1629.29,1554.99,1785.4,2857.52,1870.12,2544.8,3156.47
40,230204.0,1758.0,542.0,1697.66,1559.99,1153.11,1564.68,1409.06,2995.26,1690.19,1406.44,1532.44,2569.79
41,235916.0,2900.0,501.0,3122.28,1571.48,3115.64,2356.05,3103.43,3217.13,3092.41,3108.33,3183.56,3124.94
42,242028.0,3019.0,222.0,3089.41,2386.38,3107.21,3120.16,3109.63,3098.5,3130.04,3130.55,2888.11,3127.04
43,248248.0,3098.0,336.0,3185.1,3249.96,3278.3,3173.99,3239.66,2098.3,3154.18,3261.05,3179.68,3163.33
44,253726.0,3164.0,13.0,3155.25,3170.81,3163.62,3161.12,3170.4,3157.71,3160.01,3150.64,3199.27,3151.18
45,259206.0,3282.0,24.0,3261.13,3294.95,3239.84,3302.77,3256.57,3268.82,3294.43,3285.73,3327.59,3285.45
46,266000.0,3306.0,25.0,3336.4,3295.89,3322.83,3285.24,3273.96,3268.09,3338.98,3294.76,3306.75,3334.26
47,272787.0,3349.0,20.0,3366.31,3357.96,3325.03,3320.4,3371.37,3376.77,3353.11,3350.67,3320.98,3351.08
48,279587.0,3325.0,30.0,3271.46,3337.36,3370.03,3323.17,3368.61,3315.48,3285.42,3320.66,3313.58,3342.23
49,285966.0,3201.0,15.0,3216.98,3188.52,3190.59,3173.3,3219.96,3196.94,3213.13,3188.76,3211.69,3212.47
50,291481.0,895.0,44.0,833.97,844.98,944.28,913.88,934.73,856.79,845.27,926.51,891.99,955.59
51,299103.0,3262.0,9.0,3250.88,3255.74,3263.85,3270.37,3271.05,3250.84,3264.88,3251.66,3262.63,3277.05
52,306076.0,3361.0,62.0,3385.96,3359.27,3245.28,3284.54,3377.42,3449.75,3325.96,3355.84,3373.19,3455.72
53,312525.0,3402.0,42.0,3423.22,3357.73,3348.07,3404.14,3447.79,3350.87,3471.6,3406.4,3366.19,3443.28
54,320925.0,3459.0,8.0,3465.73,3463.04,3455.59,3475.24,3462.97,3457.6,3449.52,3449.75,3450.27,3457.35
55,329325.0,3467.0,14.0,3471.94,3475.99,3470.7,3436.29,3471.99,3463.76,3466.4,3449.42,3481.28,3482.07
56,336288.0,2031.0,1456.0,577.66,3501.05,577.04,573.87,3492.55,3474.2,572.71,3484.53,3484.95,574.29
57,343168.0,2636.0,1347.0,3520.33,3521.67,3518.95,3520.17,3520.22,3517.32,576.51,575.48,579.85,3504.96
58,350589.0,3000.0,619.0,2149.25,3507.91,3495.96,3503.55,3530.09,3505.78,3482.7,2315.32,2323.59,2188.73
59,356677.0,3475.0,6.0,3476.79,3478.56,3479.54,3484.42,3483.23,3471.24,3469.37,3468.7,3467.58,3473.53
60,362925.0,3507.0,7.0,3505.65,3513.06,3504.91,3511.29,3491.68,3498.14,3515.39,3504.92,3511.87,3512.47
61,369446.0,3528.0,7.0,3521.53,3523.34,3521.18,3526.88,3527.31,3526.61,3548.46,3529.36,3527.74,3529.87
62,376349.0,3520.0,7.0,3515.66,3528.93,3516.53,3528.11,3520.07,3517.85,3526.7,3504.04,3519.18,3527.25
63,383968.0,2863.0,742.0,1909.18,1964.47,3489.05,3469.05,3468.24,1798.03,3433.35,3480.02,3450.84,2166.89
64,391538.0,3257.0,445.0,3485.91,3486.07,3490.93,3493.38,3483.25,2105.41,3330.55,3492.39,3467.82,2729.99
65,398539.0,3368.0,377.0,3497.24,3499.36,3494.44,3499.02,3501.43,3490.28,3485.13,3489.94,2236.11,3487.01
66,406153.0,3282.0,375.0,3461.85,3465.27,2517.49,3477.41,3471.36,3463.16,2546.67,3463.17,3487.68,3467.12
67,415087.0,2674.0,756.0,3480.13,3475.46,3481.31,1869.84,1920.23,2259.03,3473.57,1869.68,1746.54,3168.51
68,423739.0,3470.0,7.0,3463.83,3456.85,3462.73,3471.79,3483.01,3473.87,3474.86,3468.95,3467.2,3472.72
69,432431.0,3522.0,5.0,3523.65,3529.86,3521.26,3516.29,3522.14,3513.97,3524.11,3527.32,3519.63,3517.68
70,441843.0,3544.0,5.0,3541.84,3546.18,3535.15,3538.6,3549.86,3545.33,3540.86,3546.34,3547.0,3553.28
71,450411.0,3541.0,14.0,3516.14,3550.33,3539.08,3554.82,3520.5,3555.08,3550.05,3546.93,3550.18,3530.33
72,459224.0,3556.0,10.0,3563.19,3554.72,3548.34,3548.65,3545.58,3572.82,3546.21,3545.59,3568.5,3567.47
73,467433.0,3550.0,7.0,3557.35,3545.03,3550.42,3555.54,3539.09,3564.83,3543.0,3553.22,3548.66,3546.18
74,476262.0,3322.0,711.0,1190.78,3556.38,3557.28,3556.51,3565.43,3544.94,3571.15,3567.56,3559.64,3553.13
75,484985.0,3557.0,4.0,3568.3,3559.3,3554.97,3555.41,3555.0,3554.15,3556.64,3554.38,3556.81,3554.94
76,492788.0,3293.0,608.0,3586.75,3589.52,3588.82,3595.05,3589.34,3583.98,2413.8,3593.28,3588.46,1802.43
77,501378.0,3456.0,449.0,3600.29,3601.1,2109.33,3605.28,3613.65,3607.99,3600.67,3605.23,3609.76,3601.95
78,506778.0,3607.0,5.0,3606.51,3607.11,3609.12,3604.24,3610.45,3614.14,3613.6,3600.53,3597.4,3606.54
79,511778.0,3609.0,4.0,3614.04,3609.83,3601.73,3610.53,3607.67,3609.07,3614.82,3608.03,3608.38,3604.58
80,520682.0,3626.0,4.0,3619.71,3626.85,3627.7,3627.9,3626.98,3617.22,3627.07,3621.65,3630.2,3630.21
81,529725.0,3379.0,731.0,3627.78,1185.33,3627.47,3621.49,3617.77,3627.85,3623.81,3614.65,3622.22,3625.98
82,535125.0,3623.0,8.0,3628.56,3621.25,3621.25,3623.18,3623.87,3634.12,3618.36,3602.73,3628.54,3625.25
83,543895.0,3610.0,11.0,3620.25,3599.08,3615.15,3625.71,3590.16,3603.98,3618.53,3618.6,3609.75,3601.16
84,552922.0,3624.0,2.0,3624.74,3623.99,3623.14,3623.23,3625.45,3627.94,3622.31,3623.96,3620.62,3619.72
85,562418.0,3619.0,2.0,3618.9,3616.38,3621.24,3621.32,3619.96,3615.5,3624.36,3617.99,3617.84,3618.21
86,571209.0,3613.0,10.0,3609.03,3617.82,3614.16,3619.02,3584.6,3619.59,3618.03,3618.53,3611.24,3621.45
87,580092.0,3620.0,3.0,3620.42,3615.1,3616.95,3623.92,3615.84,3617.01,3618.69,3621.03,3624.63,3623.96
88,588978.0,3621.0,5.0,3620.64,3625.3,3623.97,3622.88,3609.61,3613.54,3617.88,3622.45,3623.79,3626.22
89,594378.0,3616.0,5.0,3616.59,3613.62,3613.07,3609.25,3624.92,3616.27,3611.69,3612.81,3618.25,3621.87
90,603420.0,3620.0,7.0,3611.44,3610.7,3619.91,3609.53,3630.53,3620.75,3622.44,3623.93,3622.4,3625.03
91,609420.0,3625.0,7.0,3619.4,3633.78,3621.17,3620.51,3637.63,3621.46,3627.43,3630.47,3619.24,3618.46
92,615420.0,3616.0,14.0,3600.12,3624.66,3624.53,3635.88,3621.89,3583.93,3615.15,3626.21,3611.66,3613.77
93,625945.0,3590.0,12.0,3574.25,3588.28,3602.0,3577.5,3588.33,3610.82,3591.04,3575.29,3604.3,3583.83
