,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
50,347263.0,3495.0,8.0,3500.0,3500.82,3506.98,3487.8,3492.98,3481.09,3493.24,3488.3,3491.6,3506.86
51,357240.0,3505.0,6.0,3508.9,3505.14,3502.22,3496.14,3512.71,3490.82,3506.19,3509.05,3503.97,3510.54
52,366989.0,3253.0,724.0,3514.92,3513.72,3500.39,3517.85,3519.94,1089.22,3533.18,3304.0,3514.78,3523.47
53,372329.0,3109.0,801.0,3396.5,3483.75,3470.82,2038.97,3518.25,3539.11,1092.97,3499.41,3523.07,3524.44
54,377706.0,3493.0,143.0,3544.56,3546.67,3541.21,3549.98,3520.46,3067.59,3501.66,3563.79,3550.98,3546.95
55,386707.0,3454.0,61.0,3490.82,3435.68,3500.55,3403.3,3463.79,3503.74,3493.78,3327.52,3533.04,3389.99
56,392143.0,3512.0,26.0,3486.77,3476.49,3543.39,3522.4,3478.58,3527.22,3538.23,3538.4,3479.98,3527.06
57,397366.0,3515.0,31.0,3479.27,3534.95,3506.77,3539.86,3530.12,3543.65,3446.64,3542.02,3491.41,3535.64
58,402747.0,3503.0,20.0,3514.06,3536.12,3508.09,3510.45,3502.46,3511.63,3515.81,3467.73,3489.77,3473.4
59,408068.0,3497.0,21.0,3486.36,3519.86,3509.6,3500.87,3480.63,3447.2,3509.44,3517.75,3512.05,3488.04
60,413378.0,3468.0,55.0,3492.01,3479.68,3495.69,3472.29,3381.0,3412.29,3527.55,3508.84,3374.91,3535.02
61,418544.0,3503.0,31.0,3507.11,3539.09,3528.14,3448.68,3524.6,3535.93,3447.91,3505.77,3504.73,3487.73
62,423930.0,3513.0,21.0,3535.29,3526.55,3492.7,3534.16,3489.69,3528.67,3522.15,3510.24,3470.09,3522.5
63,429316.0,3457.0,56.0,3429.1,3525.48,3337.06,3470.73,3495.9,3412.25,3519.58,3428.57,3510.52,3436.09
64,434733.0,3481.0,32.0,3513.05,3515.47,3474.02,3488.54,3519.18,3443.18,3433.64,3444.49,3467.91,3512.09
65,443741.0,3501.0,55.0,3344.31,3500.94,3520.43,3512.68,3478.2,3536.0,3540.41,3514.51,3533.13,3530.76
66,449741.0,3520.0,28.0,3545.24,3508.93,3519.57,3495.39,3521.17,3518.11,3557.47,3455.01,3551.2,3529.47
67,455070.0,3526.0,23.0,3535.05,3544.25,3511.75,3546.1,3538.89,3547.92,3528.5,3470.81,3506.09,3527.34
68,460548.0,3531.0,38.0,3490.38,3507.1,3573.94,3489.46,3594.46,3578.95,3479.74,3535.6,3535.83,3529.05
69,465840.0,3534.0,21.0,3531.49,3546.74,3559.48,3519.83,3535.81,3502.9,3558.2,3555.07,3530.61,3499.46
70,471026.0,3527.0,19.0,3497.85,3509.54,3544.26,3511.29,3521.66,3507.57,3537.67,3551.96,3535.07,3552.38
71,476201.0,3548.0,22.0,3526.41,3533.1,3494.82,3568.27,3560.88,3568.17,3561.56,3551.45,3556.75,3554.06
72,481482.0,3565.0,10.0,3552.0,3578.37,3568.65,3560.49,3547.41,3560.36,3568.67,3576.0,3578.29,3557.08
73,489378.0,3552.0,13.0,3556.34,3569.39,3560.62,3526.03,3532.38,3542.86,3563.83,3552.73,3556.89,3560.31
74,499352.0,3545.0,22.0,3501.04,3551.07,3529.65,3539.86,3572.87,3531.6,3575.25,3540.7,3572.72,3534.03
75,508083.0,3551.0,10.0,3558.91,3549.01,3553.96,3566.31,3555.25,3534.03,3542.46,3545.7,3538.68,3564.74
76,517992.0,3542.0,18.0,3517.51,3546.56,3507.15,3556.28,3565.2,3541.6,3526.89,3544.34,3550.59,3561.62
77,523059.0,3554.0,20.0,3548.97,3519.1,3555.72,3554.66,3577.13,3563.33,3523.0,3557.96,3585.37,3552.37
78,528187.0,3519.0,23.0,3548.28,3500.23,3492.95,3506.25,3519.43,3480.88,3511.98,3540.46,3528.7,3556.33
79,534131.0,3557.0,21.0,3525.02,3561.57,3553.45,3552.51,3561.09,3551.81,3585.48,3575.59,3517.78,3585.32
80,540131.0,2432.0,1114.0,1223.95,3523.42,3584.76,1223.96,3545.9,1062.77,3477.48,1138.4,3429.48,2109.07
81,546480.0,3528.0,17.0,3538.75,3501.61,3515.72,3495.91,3529.18,3534.08,3551.56,3531.84,3541.51,3539.48
82,557134.0,3194.0,586.0,3368.98,3367.03,3418.59,3337.57,3384.76,3372.42,3418.37,3408.93,1438.67,3428.17
83,562405.0,2226.0,1013.0,1305.06,3469.24,3478.24,1417.08,1422.3,1165.3,3418.93,3465.14,1452.73,1666.26
84,567629.0,2939.0,989.0,3450.52,3398.7,3374.35,570.99,3467.76,3433.47,3411.18,1425.36,3450.17,3408.8
