,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
0,18000.0,-88.0,5.0,-86.77,-83.61,-84.06,-86.64,-87.68,-92.32,-84.9,-87.46,-90.47,-100.46
1,26000.0,568.0,19.0,581.32,532.86,573.79,562.91,597.81,557.57,545.59,561.96,573.44,594.08
2,34000.0,645.0,70.0,554.61,642.59,665.57,781.67,611.23,636.89,647.73,732.03,646.49,530.82
3,42000.0,861.0,27.0,894.84,858.98,814.54,914.15,848.7,873.54,868.2,851.52,835.79,849.38
4,50000.0,964.0,106.0,1004.94,1203.91,1037.14,860.06,916.37,997.12,886.74,841.86,865.35,1027.48
5,58000.0,858.0,333.0,945.68,918.25,810.16,-69.3,906.69,1101.68,1166.41,797.18,1132.5,871.17
6,66000.0,897.0,70.0,888.07,1010.84,947.99,977.86,949.52,830.24,825.82,829.57,798.86,906.47
7,74000.0,777.0,217.0,1189.22,581.96,758.55,958.92,799.44,833.93,491.74,606.34,533.82,1012.35
8,82000.0,1466.0,131.0,1441.05,1722.37,1425.39,1236.96,1414.33,1456.63,1477.55,1370.97,1455.67,1663.77
9,90000.0,1614.0,351.0,1825.35,1688.56,1792.83,1710.0,1787.54,1788.84,1559.15,1695.86,1710.1,583.22
10,98000.0,269.0,184.0,354.49,235.88,146.9,708.34,149.89,72.27,43.41,262.26,332.18,386.89
11,107000.0,1459.0,125.0,1373.13,1550.4,1465.74,1321.08,1508.06,1585.08,1230.78,1486.54,1674.77,1389.63
12,112000.0,1496.0,78.0,1598.12,1637.19,1552.23,1462.82,1506.43,1418.82,1470.72,1466.8,1357.48,1487.69
13,117000.0,1442.0,70.0,1428.39,1408.38,1467.37,1330.96,1526.55,1406.1,1545.63,1446.53,1339.55,1515.74
14,122000.0,1663.0,88.0,1663.23,1721.18,1441.62,1722.54,1733.96,1653.04,1663.26,1734.76,1722.42,1576.31
15,127000.0,606.0,383.0,707.43,771.25,609.8,734.92,-523.38,745.36,698.44,700.71,902.02,711.75
16,132000.0,1100.0,188.0,948.45,1297.78,1038.54,1074.67,771.62,1073.56,1065.49,1392.94,1369.36,966.96
17,137000.0,1256.0,93.0,1212.15,1229.38,1301.45,1357.92,1355.14,1240.95,1124.1,1077.27,1344.97,1315.06
18,142000.0,1127.0,188.0,1348.21,1322.28,1254.27,1031.14,777.08,1174.59,1122.58,1178.99,812.71,1247.57
19,147000.0,982.0,139.0,1100.44,906.79,1150.48,940.38,1098.78,865.14,993.41,949.83,1137.78,681.75
20,152000.0,1073.0,216.0,1484.13,642.5,905.39,1089.39,1085.1,1187.3,976.46,1229.93,932.13,1195.63
21,157000.0,4150.0,91.0,4189.4,4020.43,4214.02,4086.46,4241.33,4254.48,4264.69,4141.44,4075.76,4015.73
22,162000.0,4819.0,119.0,4812.65,4990.92,4815.6,4660.92,4866.78,4767.77,4709.67,5061.67,4721.97,4784.1
