,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
0,18000.0,-213.0,220.0,103.8,-391.83,-404.01,-40.26,-87.38,-277.77,-42.33,-471.87,27.25,-549.91
1,26000.0,650.0,427.0,210.4,1046.31,1043.45,569.95,158.42,1280.31,785.74,368.32,-0.98,1041.9
2,34000.0,775.0,109.0,574.01,894.76,837.43,868.12,935.17,825.06,702.75,670.53,714.84,723.85
3,42000.0,563.0,73.0,447.8,649.15,510.92,630.55,664.23,517.62,475.98,527.85,579.32,630.48
4,50000.0,1121.0,93.0,1090.5,1185.67,1176.81,1185.99,1280.77,1060.13,1190.15,1064.48,1004.97,968.57
5,58000.0,928.0,774.0,1331.64,1385.06,139.62,1807.91,167.95,104.65,1510.7,1539.75,1671.39,-375.99
6,66000.0,574.0,43.0,585.02,552.6,588.58,560.65,599.28,523.82,624.05,648.38,496.79,559.28
7,74000.0,802.0,102.0,763.76,840.08,824.58,789.34,967.68,910.31,790.44,801.73,557.74,772.51
8,82000.0,768.0,134.0,787.64,643.45,934.04,605.28,891.41,834.31,803.05,597.48,620.61,964.58
9,90000.0,360.0,42.0,411.23,324.5,329.92,378.72,331.55,440.82,344.76,300.57,397.06,344.22
10,98000.0,709.0,58.0,688.56,738.04,734.06,743.61,666.21,733.03,707.46,575.72,808.53,690.74
11,107000.0,1678.0,86.0,1545.47,1741.57,1746.82,1825.58,1663.14,1671.42,1583.52,1768.71,1593.74,1642.57
12,112000.0,1505.0,219.0,1785.54,1490.54,1506.44,1585.8,1494.11,923.29,1494.57,1482.43,1552.4,1730.25
13,117000.0,1169.0,368.0,1216.3,240.73,1360.67,1231.24,1192.65,1447.61,1168.84,1391.27,1620.96,824.12
14,122000.0,1373.0,129.0,1374.18,1326.98,1415.53,1306.57,1351.88,1128.53,1238.74,1584.75,1454.66,1543.66
15,127000.0,1014.0,45.0,979.7,949.8,1044.5,955.98,1007.06,1105.76,1008.72,1003.79,1040.93,1046.01
16,132000.0,1050.0,105.0,989.68,1006.58,996.86,1137.72,1195.16,881.36,972.97,992.25,1236.57,1086.61
17,137000.0,1106.0,79.0,1270.02,1095.93,1077.92,1096.55,928.3,1100.94,1115.32,1122.53,1104.79,1150.09
18,142000.0,801.0,45.0,789.24,742.21,843.76,738.3,869.68,848.42,811.42,814.92,814.27,738.64
19,147000.0,846.0,80.0,946.32,797.06,833.31,856.06,943.16,727.48,962.24,740.81,789.03,866.44
20,152000.0,924.0,108.0,1135.98,738.28,929.66,897.97,813.43,991.5,975.1,877.37,858.21,1021.81
21,157000.0,3425.0,134.0,3563.64,3259.11,3542.93,3465.79,3582.78,3321.58,3203.28,3377.74,3346.74,3582.92
22,162000.0,3559.0,167.0,3852.9,3626.72,3455.33,3410.88,3343.89,3333.75,3703.92,3741.5,3524.51,3596.62
23,167000.0,4045.0,142.0,4111.01,4186.12,3886.68,3997.97,3930.88,3931.0,3934.62,3955.81,4336.03,4179.72
24,172000.0,4018.0,146.0,3856.18,4089.11,4246.66,3944.53,4011.79,3803.21,4132.49,3826.23,4150.13,4115.55
25,177000.0,4323.0,581.0,4499.74,4386.26,4431.31,2599.98,4402.33,4522.49,4673.46,4499.89,4605.41,4605.2
26,182000.0,4515.0,136.0,4679.24,4660.53,4411.96,4577.87,4578.11,4367.25,4611.3,4458.23,4233.01,4573.82
27,187000.0,4643.0,118.0,4847.12,4665.66,4609.49,4488.57,4766.08,4506.8,4703.6,4753.4,4587.91,4501.17
28,192000.0,4663.0,91.0,4652.67,4694.9,4764.93,4513.83,4603.49,4597.08,4547.7,4730.84,4804.38,4718.19
29,197000.0,4884.0,69.0,5011.05,4851.74,4830.01,4868.19,4940.7,4902.0,4964.31,4786.96,4883.54,4797.94
30,202000.0,5073.0,91.0,5060.74,4926.99,4991.98,5054.12,5119.64,5251.28,5005.63,5013.98,5147.07,5158.45
31,208000.0,5208.0,115.0,5183.36,5286.53,5261.89,5045.9,5384.35,5296.19,5121.85,4996.17,5226.69,5273.06
32,214000.0,5218.0,317.0,5248.8,5314.14,5253.99,4368.68,5226.99,5006.01,5486.74,5293.1,5526.41,5454.81
33,220000.0,5451.0,133.0,5221.24,5679.32,5581.17,5300.79,5518.61,5522.19,5382.88,5343.96,5435.45,5525.17
34,226000.0,5571.0,170.0,5624.28,5653.93,5515.38,5109.75,5663.29,5609.21,5720.44,5485.9,5605.22,5725.39
35,232000.0,5858.0,90.0,5996.27,5816.42,5871.45,5900.49,5972.94,5825.66,5883.21,5710.32,5889.65,5714.9
36,238000.0,5630.0,109.0,5631.42,5530.53,5689.68,5497.88,5727.58,5545.05,5746.5,5489.84,5615.62,5821.73
37,244000.0,5643.0,243.0,5644.79,5877.53,5604.5,5727.87,5858.76,5572.72,5697.81,5838.73,5622.76,4985.9
38,250000.0,6179.0,169.0,6152.64,6122.94,6082.96,5956.54,5956.35,6200.72,6201.32,6369.55,6201.36,6548.93
39,256000.0,6245.0,74.0,6282.71,6353.03,6133.92,6212.83,6291.4,6314.73,6179.09,6314.16,6230.23,6136.73
40,262000.0,6301.0,60.0,6431.4,6194.47,6282.75,6286.93,6311.52,6303.17,6335.39,6335.34,6234.45,6298.78
41,268000.0,6173.0,143.0,6338.15,6226.77,6342.51,6149.95,5891.29,6308.79,6180.75,6114.02,5965.75,6210.65
42,274000.0,6801.0,199.0,6945.4,6682.72,6662.41,6808.98,6648.44,6916.04,6937.75,6398.16,6857.35,7151.97
43,280000.0,6424.0,213.0,6161.28,6258.46,6542.25,6269.54,6600.64,6516.56,6162.8,6600.18,6300.72,6830.1
44,286000.0,6702.0,131.0,6987.46,6799.77,6661.5,6504.93,6622.99,6785.6,6566.4,6695.13,6629.7,6763.77
45,292000.0,6826.0,124.0,6758.5,6900.25,6797.93,6959.65,6867.82,7054.43,6615.28,6670.65,6781.68,6858.76
46,298000.0,6825.0,169.0,6755.39,6661.76,6796.43,6791.3,6532.77,6774.89,7081.67,7092.28,6781.27,6979.64
47,304000.0,7201.0,137.0,7073.49,7531.44,7086.96,7114.61,7153.46,7086.17,7357.79,7219.92,7187.38,7194.05
48,311000.0,7164.0,201.0,7212.75,7003.88,7320.54,7026.78,7454.29,7177.73,6702.22,7192.88,7335.81,7217.24
49,318000.0,6969.0,265.0,6457.53,7185.07,7126.76,6752.66,7253.62,7042.35,7061.71,7281.57,6617.06,6908.61
50,325000.0,7249.0,189.0,7229.94,6755.13,7210.98,7245.55,7391.74,7179.94,7513.54,7313.97,7309.73,7342.55
51,332000.0,7822.0,160.0,7865.93,8066.98,7843.26,7718.2,7477.0,7716.0,8007.0,7942.77,7829.33,7750.98
52,339000.0,7706.0,197.0,7760.67,7611.5,7946.01,7776.52,7739.08,7732.39,7252.41,7493.89,7922.78,7820.69
53,346000.0,7948.0,196.0,7510.92,7902.66,8188.59,8170.59,8044.45,7851.75,8135.5,7932.05,7781.13,7961.82
54,353000.0,7858.0,173.0,8031.75,7944.82,7750.68,7730.53,7629.37,7717.82,8043.25,7817.35,8188.65,7725.33
55,360000.0,7981.0,111.0,7861.39,8102.4,7856.3,7879.78,8104.6,8018.59,7846.17,8090.59,8119.69,7926.48
56,367000.0,7886.0,136.0,8035.49,8000.65,7838.79,7888.43,8016.84,7974.26,7720.65,7848.76,7949.39,7588.24
57,374000.0,8158.0,81.0,8020.06,8210.97,8226.76,8294.63,8190.98,8201.29,8091.91,8048.34,8172.63,8121.0
58,381000.0,8441.0,175.0,8432.36,8304.84,8393.71,8424.93,8627.11,8251.29,8430.6,8346.55,8875.71,8318.05
59,388000.0,8064.0,134.0,7883.59,8060.68,8120.78,7944.47,8202.38,8075.62,7815.19,8209.06,8227.58,8099.56
60,395000.0,8281.0,129.0,8424.15,8234.04,8190.53,8211.59,8195.51,8556.79,8143.02,8145.95,8333.93,8372.71
61,402000.0,8434.0,240.0,8202.3,8030.35,8445.79,8801.41,8467.01,8667.6,8403.14,8775.79,8267.93,8282.66
62,410000.0,8577.0,124.0,8414.23,8522.66,8569.48,8570.11,8678.32,8520.43,8642.66,8358.56,8729.39,8765.51
63,418000.0,7858.0,128.0,7711.77,7996.07,7842.25,7843.21,7786.12,8015.47,7754.46,7844.25,8090.15,7693.77
64,426000.0,8709.0,342.0,8686.71,8756.93,8988.65,8695.68,7802.83,8924.48,8903.13,9108.98,8646.18,8573.6
65,434000.0,8958.0,111.0,9202.69,8965.28,8972.17,8824.01,9026.58,8929.47,8955.55,8917.96,8771.97,9010.62
66,442000.0,8723.0,130.0,8644.61,8796.68,8892.04,8466.44,8578.26,8651.85,8887.88,8764.15,8810.81,8732.34
67,450000.0,9081.0,90.0,9102.34,9216.91,9164.29,9165.9,8968.77,9096.56,8992.83,8916.97,9091.86,9097.64
68,458000.0,9258.0,141.0,9289.12,9268.18,9482.7,9218.17,8999.32,9042.64,9322.63,9418.73,9297.61,9238.83
69,466000.0,9350.0,248.0,8988.8,9641.39,9746.37,9461.6,9474.74,9338.6,9277.25,9129.31,8968.38,9470.97
70,474000.0,9329.0,112.0,9453.92,9308.76,9415.54,9129.75,9383.56,9370.92,9245.09,9497.52,9183.61,9304.77
71,482000.0,9261.0,178.0,9307.51,8903.52,9412.39,9332.44,9330.76,9165.58,9498.97,9192.52,9031.46,9439.79
72,490000.0,9320.0,191.0,9031.89,9153.76,9099.96,9106.98,9543.6,9567.65,9410.43,9456.76,9381.58,9448.42
73,498000.0,9391.0,423.0,8171.67,9609.27,9672.26,9466.41,9319.72,9386.04,9712.34,9585.2,9547.07,9442.48
74,506000.0,9490.0,397.0,9553.22,9781.13,9020.15,9647.94,9698.7,9392.94,10029.59,9441.64,8582.1,9753.25
75,515000.0,9567.0,170.0,9653.92,9582.16,9562.91,9297.83,9326.46,9747.03,9677.26,9635.07,9371.35,9815.54
76,524000.0,9181.0,1948.0,9606.17,9811.93,9743.09,9954.97,9971.97,10102.72,9864.91,3355.18,9859.88,9535.35
77,533000.0,9794.0,195.0,9959.8,9663.69,9905.63,10062.38,9937.82,9595.16,9412.75,9659.28,9964.52,9775.39
