,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
0,18000.0,-254.0,44.0,-207.7,-278.47,-290.49,-196.8,-270.82,-308.15,-219.84,-316.47,-193.52,-255.22
1,26000.0,663.0,111.0,695.48,748.58,682.89,716.29,649.41,629.51,726.74,727.36,346.04,709.14
2,34000.0,722.0,35.0,737.74,659.24,710.5,757.3,694.71,709.68,751.46,788.58,704.9,702.7
3,42000.0,666.0,40.0,705.95,689.68,675.23,611.62,622.87,678.51,604.94,652.4,685.35,732.1
4,50000.0,480.0,37.0,532.81,465.46,512.89,455.53,427.65,421.24,486.87,528.22,464.48,503.34
5,58000.0,1141.0,44.0,1096.61,1144.26,1116.99,1174.79,1093.01,1163.33,1061.32,1199.26,1193.75,1162.1
6,66000.0,954.0,41.0,975.64,972.41,968.22,956.42,878.13,941.76,1039.07,907.03,935.81,967.21
7,74000.0,1504.0,48.0,1397.46,1475.45,1523.1,1488.85,1485.14,1565.02,1495.15,1546.98,1501.52,1565.78
8,82000.0,1855.0,96.0,1777.6,1843.42,1892.98,1739.1,1774.78,1897.47,1896.86,2019.84,1980.33,1722.68
9,90000.0,1675.0,102.0,1648.0,1716.07,1682.31,1549.66,1623.13,1657.85,1901.23,1583.4,1590.12,1799.23
10,98000.0,2386.0,87.0,2307.49,2438.57,2500.32,2537.63,2368.38,2272.63,2352.36,2280.7,2351.09,2454.0
11,107000.0,2287.0,55.0,2254.41,2252.7,2247.48,2310.25,2312.43,2340.1,2293.03,2199.77,2259.09,2404.27
12,112000.0,2019.0,121.0,1876.92,2106.27,2073.56,2084.0,1792.51,2009.53,2103.38,1872.36,2099.42,2176.49
13,117000.0,2080.0,132.0,2040.62,1947.96,2186.63,2117.12,2152.07,2135.25,2015.45,1781.49,2154.5,2270.84
14,122000.0,2155.0,152.0,2230.06,2297.97,2293.86,2162.52,2258.04,2171.37,1815.66,2188.68,1921.48,2207.3
15,127000.0,2407.0,122.0,2351.18,2380.14,2331.39,2372.4,2443.43,2726.18,2319.39,2511.39,2294.03,2338.17
16,132000.0,2573.0,73.0,2521.87,2420.93,2531.66,2628.08,2575.7,2515.89,2604.57,2604.09,2648.18,2679.56
17,137000.0,2567.0,58.0,2608.83,2664.77,2583.83,2464.83,2619.0,2514.81,2551.52,2520.58,2526.34,2614.63
18,142000.0,2741.0,218.0,2800.52,2593.18,3043.41,2365.3,2576.07,2470.4,2850.67,3029.03,2798.06,2881.75
19,147000.0,2734.0,259.0,2860.35,2959.79,2946.44,2196.01,2677.65,2998.43,2460.32,2764.38,2983.48,2490.8
20,152000.0,1610.0,611.0,1390.63,1048.85,2503.76,1739.87,2315.93,835.01,2049.32,662.5,2168.42,1384.61
21,157000.0,5176.0,80.0,5115.11,5056.72,5240.92,5240.95,5104.24,5143.46,5140.24,5327.9,5251.39,5134.92
22,162000.0,5184.0,46.0,5181.11,5204.07,5216.22,5226.69,5243.53,5152.03,5102.07,5234.84,5131.69,5148.21
23,167000.0,5358.0,146.0,5332.42,5153.74,5406.5,5498.7,5486.44,5522.04,5512.21,5304.19,5089.31,5270.91
24,172000.0,5215.0,195.0,5190.3,5353.01,5244.24,5093.43,4783.99,5192.78,5081.38,5467.06,5486.45,5261.86
25,177000.0,5292.0,146.0,5466.61,5023.66,5379.37,5056.64,5434.76,5227.35,5334.8,5360.54,5404.01,5229.44
26,182000.0,5527.0,131.0,5448.21,5602.74,5379.88,5707.33,5370.33,5536.36,5517.64,5743.21,5363.23,5605.56
27,187000.0,5278.0,126.0,4985.6,5250.4,5201.02,5244.84,5395.56,5447.96,5300.82,5220.85,5313.21,5415.2
28,192000.0,5773.0,145.0,5627.42,5664.34,5831.1,5710.29,5958.28,5880.66,5818.7,5988.5,5498.64,5756.57
29,197000.0,5842.0,68.0,5897.77,5813.71,5950.31,5848.38,5792.27,5807.18,5752.47,5750.94,5858.45,5946.74
30,202000.0,6061.0,82.0,6104.88,5929.52,6089.15,5987.27,6027.38,5956.94,6195.25,6084.23,6066.22,6170.38
31,208000.0,6064.0,95.0,6049.32,6158.62,6030.48,6212.1,6079.23,5975.07,6200.8,5918.03,5966.2,6053.16
32,214000.0,6364.0,131.0,6458.31,6470.6,6067.4,6295.21,6491.28,6529.29,6389.79,6360.25,6240.87,6339.83
33,220000.0,6028.0,329.0,6171.62,6102.72,6344.31,5959.83,6254.06,5090.13,6156.95,6067.43,6095.66,6042.03
34,226000.0,6225.0,137.0,6388.08,6245.89,6012.43,6146.08,6363.1,6300.75,6040.28,6353.05,6073.98,6328.41
35,232000.0,6046.0,175.0,6295.49,6174.42,6063.28,6100.38,5799.87,6048.45,6232.61,5888.27,6121.23,5734.17
36,238000.0,6249.0,123.0,6347.61,6278.31,6107.6,5976.88,6329.1,6342.08,6377.79,6162.14,6332.98,6240.13
37,244000.0,6336.0,124.0,6280.68,6166.64,6371.18,6272.28,6406.89,6466.46,6294.88,6597.05,6329.55,6175.03
38,250000.0,6626.0,96.0,6681.68,6645.62,6402.21,6547.35,6621.5,6637.22,6579.71,6659.5,6704.3,6780.19
39,256000.0,6487.0,128.0,6574.99,6669.83,6433.58,6393.74,6570.09,6588.5,6206.51,6427.17,6422.57,6579.42
40,262000.0,7010.0,69.0,7032.76,7094.36,6996.24,6832.7,7037.77,6975.1,7033.16,6998.92,7014.8,7082.96
41,268000.0,6744.0,68.0,6779.13,6780.1,6784.92,6732.05,6863.24,6770.25,6745.11,6601.31,6672.61,6708.58
42,274000.0,6868.0,114.0,6870.36,7101.26,6898.77,6727.8,6970.21,6843.32,6705.56,6947.61,6857.31,6758.43
43,280000.0,6845.0,169.0,6480.33,6986.76,6902.93,6972.7,7016.48,6808.43,6635.92,6860.44,7024.94,6765.46
44,286000.0,6846.0,106.0,6877.14,6854.33,6808.85,6828.63,6709.85,6959.89,6918.55,6999.68,6626.77,6875.45
45,292000.0,6942.0,162.0,6900.14,6714.54,6843.6,7192.18,6813.57,7217.5,7038.24,6950.65,6759.14,6993.34
46,298000.0,7000.0,109.0,6987.84,7163.89,6846.22,6980.32,7025.0,7041.51,7033.3,6786.31,7006.07,7133.23
47,304000.0,7190.0,68.0,7180.25,7250.04,7243.07,7155.11,7159.05,7164.82,7285.33,7039.83,7163.15,7254.84
48,311000.0,7217.0,66.0,7121.32,7301.94,7131.6,7264.72,7239.46,7192.74,7136.94,7313.28,7241.46,7230.64
49,318000.0,7283.0,87.0,7207.35,7308.79,7259.95,7172.22,7486.41,7295.21,7215.84,7345.0,7322.23,7214.81
50,325000.0,7247.0,150.0,6857.73,7497.71,7279.29,7293.18,7257.31,7235.54,7221.88,7226.77,7287.42,7312.52
