,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
21,136784.0,639.0,12.0,649.21,640.02,647.54,628.66,652.55,624.4,634.78,639.83,619.82,657.66
22,142254.0,835.0,35.0,872.4,869.22,805.69,797.64,878.9,796.66,797.46,808.49,845.79,880.86
23,147640.0,519.0,22.0,536.3,504.17,510.15,501.96,546.29,504.42,504.03,506.06,511.89,569.3
24,153229.0,778.0,15.0,783.61,775.03,772.88,792.95,765.09,768.3,754.97,807.05,767.88,794.3
25,158807.0,875.0,29.0,914.67,853.37,873.27,894.52,918.74,897.04,840.05,840.26,874.98,843.16
26,163959.0,459.0,23.0,441.72,458.86,451.79,448.22,490.58,443.59,443.01,447.3,450.83,514.72
27,169463.0,755.0,213.0,763.9,871.97,610.28,325.33,998.65,868.11,948.14,456.54,764.27,944.84
28,175425.0,897.0,323.0,1040.28,799.29,1296.89,1397.81,1064.32,213.62,736.79,636.3,970.41,813.97
29,180452.0,832.0,435.0,1027.86,1246.6,23.19,487.24,1385.7,774.57,1185.73,283.13,687.77,1221.19
30,185844.0,1062.0,349.0,1259.26,1381.78,849.51,1469.49,348.01,892.82,1341.16,1087.29,1341.13,648.9
31,191135.0,493.0,243.0,243.02,560.47,206.54,896.01,678.82,572.03,53.52,709.72,499.53,512.62
32,197135.0,995.0,236.0,1305.6,1131.13,1238.82,915.71,769.51,633.93,935.55,842.24,818.7,1363.71
33,202532.0,604.0,317.0,1373.42,751.33,519.46,814.74,214.78,387.94,548.89,330.57,383.81,715.2
34,209234.0,424.0,283.0,683.87,109.33,171.25,663.66,160.68,828.89,794.1,73.8,465.59,287.61
35,215231.0,1096.0,507.0,148.87,1023.46,290.2,969.06,901.22,1539.8,1403.29,1468.35,1655.58,1564.84
36,221462.0,717.0,361.0,525.1,563.08,574.76,1269.13,497.24,662.03,1400.77,93.65,796.84,783.18
37,228662.0,1471.0,383.0,1909.87,1864.56,869.78,1962.61,1176.76,1807.35,1092.81,1264.78,1616.03,1142.8
38,234976.0,1625.0,318.0,1726.33,1748.6,1720.42,1797.54,1765.65,678.21,1626.83,1708.61,1752.36,1724.11
39,241043.0,1775.0,442.0,1962.19,2046.0,1981.43,902.73,2076.37,2074.0,1904.77,896.14,2008.18,1896.51
40,247689.0,1511.0,540.0,1434.15,2136.35,350.61,2070.25,1625.69,1864.68,2049.8,903.86,1373.84,1302.6
41,254889.0,1885.0,510.0,1036.75,1133.16,2159.07,2118.39,2227.83,2221.38,2378.37,1174.7,2151.99,2251.45
42,261438.0,2185.0,222.0,2376.71,2051.42,1587.45,2234.53,2274.17,2279.5,2155.81,2412.97,2202.2,2270.59
43,267847.0,1207.0,409.0,683.62,1113.86,1337.71,1258.94,1203.43,1587.59,741.6,1324.12,2087.38,734.69
44,272940.0,1677.0,731.0,1929.46,-227.4,2086.85,1621.83,2078.82,2102.44,2073.83,889.41,2106.33,2105.51
45,278491.0,1750.0,774.0,2365.74,138.71,2477.99,1235.91,1730.81,1072.25,2495.63,2442.9,2367.55,1169.27
46,285382.0,2526.0,493.0,1072.96,2518.06,2745.99,2721.07,2710.05,2763.31,2864.67,2581.48,2667.08,2610.52
47,292341.0,2404.0,324.0,2451.22,2572.34,2506.51,2373.06,2517.67,2581.9,2553.65,2567.8,1450.93,2467.0
48,298484.0,2989.0,100.0,2935.43,2903.04,3029.69,3064.04,2944.9,3027.83,3087.08,3096.46,2757.53,3046.44
49,304524.0,3016.0,80.0,3104.0,3082.23,3112.09,2948.33,3080.58,3053.13,2996.65,2957.88,2856.78,2963.61
50,312808.0,3116.0,419.0,3158.22,3356.97,3279.59,3264.57,3259.81,1877.29,3344.23,3300.24,3116.58,3207.02
51,320020.0,3008.0,520.0,3256.95,1474.05,3352.93,3128.76,3193.68,3102.69,3236.05,3146.82,3208.65,2976.2
52,327154.0,3254.0,543.0,3366.86,3633.71,3572.39,3421.4,3540.6,1786.5,3509.07,3551.28,3401.44,2753.41
53,334005.0,3366.0,263.0,3530.16,3514.11,3480.93,3501.83,3588.34,3425.92,2982.57,2744.4,3523.36,3364.87
54,340770.0,3642.0,117.0,3569.27,3651.15,3477.78,3504.7,3526.53,3748.21,3808.08,3805.01,3719.79,3605.77
55,348585.0,3503.0,90.0,3462.39,3573.35,3573.46,3561.16,3569.93,3489.74,3354.01,3434.72,3636.22,3371.01
56,355274.0,3631.0,89.0,3678.2,3655.68,3680.3,3512.8,3643.76,3652.15,3706.59,3730.75,3632.52,3420.15
57,362484.0,3450.0,892.0,3862.33,2938.05,3854.85,3438.7,4002.5,3779.44,934.0,3981.88,3805.9,3901.95
58,370086.0,3512.0,639.0,3896.16,3781.34,3152.54,3848.98,1736.19,3775.1,3372.94,3989.83,3797.03,3774.22
59,377403.0,3895.0,106.0,3933.2,3807.93,4126.3,3924.96,3880.84,3728.93,3899.2,3955.16,3768.77,3923.55
60,385581.0,3773.0,369.0,3900.57,3939.17,2712.64,3919.06,3880.88,3945.93,3981.61,3985.15,3879.63,3588.67
61,392085.0,3934.0,209.0,3962.82,4055.89,3989.15,4005.86,3998.41,3319.92,3918.3,4036.05,3986.68,4070.98
62,398964.0,3712.0,914.0,4035.43,980.11,3987.74,4182.28,4043.18,4003.39,4081.91,3913.29,3898.62,3991.23
63,405764.0,3731.0,446.0,3829.94,2443.18,3633.75,3985.2,3911.9,4064.47,3949.1,3791.8,3737.26,3958.8
64,414734.0,4329.0,76.0,4308.15,4369.78,4512.83,4307.6,4355.04,4316.6,4368.7,4251.49,4247.34,4248.71
65,423322.0,4495.0,62.0,4598.92,4534.25,4583.21,4400.64,4461.77,4414.06,4510.23,4469.64,4466.46,4514.92
66,431366.0,4450.0,111.0,4452.47,4362.34,4452.54,4415.72,4594.8,4585.31,4467.16,4199.87,4558.39,4416.18
67,440646.0,4472.0,50.0,4511.83,4485.28,4458.95,4484.67,4490.65,4443.75,4513.11,4438.5,4352.56,4539.57
68,450246.0,4547.0,86.0,4429.98,4525.89,4638.64,4663.41,4414.37,4466.66,4587.64,4592.51,4638.52,4507.82
69,459846.0,4674.0,83.0,4676.5,4685.59,4619.08,4697.19,4847.47,4727.47,4678.32,4622.28,4501.76,4681.77
70,469205.0,4399.0,793.0,4526.86,4710.61,4700.63,4632.26,4773.61,2034.58,4788.56,4542.83,4608.45,4673.92
71,478805.0,4706.0,69.0,4650.68,4758.92,4583.24,4680.54,4703.68,4642.9,4691.41,4830.6,4750.42,4767.88
72,487724.0,4864.0,60.0,4869.35,4785.5,4957.25,4882.88,4819.89,4963.44,4843.73,4900.89,4781.78,4835.91
73,496128.0,4870.0,111.0,4988.77,4782.34,4945.45,4946.56,4910.11,4885.47,4986.73,4681.36,4676.14,4898.58
74,505752.0,5029.0,99.0,5028.24,4844.08,4994.82,5045.16,4935.02,5121.93,5125.66,5158.82,4919.65,5112.54
75,511116.0,4894.0,141.0,4698.43,5026.04,5051.81,4664.57,4827.96,4953.59,4784.76,4857.16,5078.88,4994.35
76,516179.0,4165.0,2201.0,4872.11,5028.79,-2431.87,4980.47,4871.53,4973.35,4719.67,4982.43,4721.86,4934.93
77,521579.0,4416.0,1601.0,4815.02,-367.64,4908.68,4876.35,5033.48,4654.17,4983.25,4967.59,5125.68,5163.17
78,531087.0,4715.0,729.0,5042.69,5000.3,4883.1,4896.35,2546.75,5024.03,4931.23,5126.63,4781.83,4917.92
79,541101.0,4225.0,1504.0,4930.11,5034.78,92.77,5063.05,5082.05,5138.38,4992.1,3707.34,4893.7,3315.41
80,546501.0,4265.0,1419.0,5027.82,4993.25,4720.87,5014.53,4277.17,5029.99,5002.65,3341.04,4949.02,290.06
81,551901.0,4804.0,1000.0,5275.85,5106.52,5223.53,5239.83,5016.29,5188.84,4961.34,5123.64,1817.07,5087.25
82,562061.0,5058.0,132.0,5270.29,4924.58,5143.09,5228.17,4943.21,5039.71,4879.6,5180.38,4935.22,5032.18
83,571106.0,4775.0,1057.0,5035.84,5086.61,5231.62,5213.68,5146.05,5022.02,5033.07,1611.94,5178.62,5194.63
84,578872.0,4986.0,124.0,4875.85,5022.66,5101.86,5030.94,4911.24,4744.48,4882.33,5128.71,5156.82,5001.9
85,584272.0,4888.0,118.0,4952.37,5072.21,4866.29,4930.81,4996.31,4812.28,4926.62,4658.75,4936.41,4728.76
86,589672.0,5174.0,111.0,5046.36,5082.37,5111.93,5332.89,5213.53,5006.67,5358.89,5250.18,5159.19,5173.61
87,599193.0,4695.0,1556.0,5337.08,5240.84,5228.3,5038.49,5150.85,5282.18,5352.98,37.03,5229.38,5054.92
88,608904.0,5215.0,128.0,5307.45,5056.08,5147.05,5206.94,5104.29,5324.03,5409.61,5096.75,5093.42,5400.94
89,614766.0,5143.0,121.0,5209.47,5267.23,5173.18,5070.05,5021.4,5266.32,4904.34,5196.94,5041.48,5282.31
90,620313.0,4694.0,1004.0,3667.95,5080.14,5190.28,5159.74,5099.71,1996.7,5113.12,5198.67,5169.45,5260.06
91,626313.0,4286.0,1766.0,5286.74,5181.51,4916.12,4929.13,-501.46,2613.21,5057.42,5339.02,5220.58,4814.46
92,632313.0,4377.0,1458.0,1166.76,5321.96,4023.38,5180.51,2000.31,5017.27,5033.05,5373.21,5352.02,5304.46
93,638313.0,5273.0,98.0,5481.1,5323.98,5197.82,5306.58,5346.91,5307.05,5228.39,5240.48,5106.1,5196.12
94,649193.0,5043.0,295.0,5230.0,5155.87,4230.62,5196.3,4940.49,5298.85,5133.83,5150.5,5195.65,4900.17
95,655193.0,5396.0,112.0,5546.9,5290.72,5405.14,5480.86,5219.56,5382.17,5238.75,5437.28,5400.63,5560.35
96,664016.0,5295.0,100.0,5372.79,5311.25,5263.77,5358.9,5392.0,5228.35,5462.77,5167.27,5274.99,5119.58
97,670016.0,5357.0,110.0,5455.82,5441.27,5435.71,5371.53,5144.06,5176.51,5451.55,5281.85,5394.01,5418.9
98,676016.0,5475.0,76.0,5480.69,5542.05,5551.22,5633.28,5425.05,5428.27,5474.29,5371.8,5434.51,5403.84
99,682016.0,5365.0,86.0,5409.47,5403.83,5500.73,5169.73,5383.38,5424.95,5406.32,5347.87,5309.06,5291.89
100,688016.0,4767.0,1399.0,3109.16,5457.35,5299.09,5280.99,5588.27,5337.0,1131.22,5590.97,5444.21,5436.32
101,694016.0,5359.0,62.0,5442.52,5339.07,5303.21,5300.75,5376.35,5281.74,5313.69,5393.63,5357.45,5482.58
102,699927.0,4968.0,1344.0,5591.1,5444.39,5309.56,5462.67,5307.95,5408.14,5428.01,942.62,5376.67,5412.38
103,705927.0,5359.0,164.0,5604.18,5334.61,5473.29,5098.8,5517.64,5335.55,5461.76,5061.91,5315.59,5383.3
104,711399.0,5354.0,121.0,5232.87,5294.13,5372.49,5377.05,5436.57,5386.45,5568.89,5151.17,5236.25,5486.75
105,717127.0,5359.0,112.0,5410.32,5389.42,5401.88,5355.34,5507.87,5354.98,5486.62,5323.23,5092.24,5268.68
106,723127.0,5540.0,68.0,5542.18,5553.91,5603.58,5628.07,5621.69,5510.21,5547.8,5458.39,5399.92,5532.13
107,729127.0,5411.0,130.0,5398.19,5538.72,5532.53,5318.86,5128.26,5441.08,5554.29,5287.99,5518.99,5393.76
108,735074.0,5471.0,92.0,5455.11,5471.71,5465.43,5452.73,5456.12,5698.75,5456.05,5315.45,5407.31,5534.34
109,740092.0,5406.0,155.0,5685.16,5218.28,5581.95,5451.73,5493.9,5430.06,5305.85,5324.07,5423.63,5143.46
110,749283.0,5229.0,117.0,5063.21,5315.74,5184.82,5150.96,5384.04,5279.36,5375.7,5258.65,5261.76,5020.61
111,754465.0,4700.0,1389.0,5543.9,5333.8,5214.89,1790.2,5426.78,2071.78,5353.76,5390.67,5344.06,5529.04
112,760465.0,5428.0,55.0,5445.24,5375.26,5549.7,5415.54,5442.79,5377.43,5445.84,5389.34,5360.06,5481.38
113,766465.0,5394.0,92.0,5379.69,5480.31,5215.05,5391.66,5470.29,5430.89,5234.24,5436.51,5410.03,5490.71
114,777171.0,5479.0,261.0,5633.49,5380.76,5589.0,5654.3,5533.61,5645.83,5589.21,5618.86,4746.14,5400.49
115,782693.0,5470.0,105.0,5671.5,5379.0,5454.82,5319.03,5399.71,5538.55,5591.24,5444.16,5530.83,5372.92
116,788693.0,5505.0,100.0,5496.83,5458.84,5627.26,5559.62,5552.09,5574.91,5453.11,5416.44,5622.85,5283.88
117,794693.0,4753.0,1396.0,5405.37,1646.95,5529.01,5338.37,5382.22,2325.23,5406.71,5290.92,5661.02,5544.74
118,799918.0,5518.0,83.0,5408.3,5498.15,5604.81,5514.5,5649.93,5645.48,5501.32,5488.62,5429.79,5437.23
119,808770.0,5215.0,454.0,5417.58,5485.69,5278.32,5376.91,5441.98,3870.5,5420.68,5287.27,5296.3,5273.6
120,813985.0,5191.0,143.0,5135.72,5298.57,5099.46,5252.87,5110.37,5254.23,5067.16,5540.51,5103.71,5044.13
121,819985.0,5211.0,815.0,5609.72,2790.07,5473.94,5412.53,5553.41,5632.45,5372.86,5236.19,5577.46,5453.44
122,825411.0,5394.0,181.0,5462.06,5332.84,5265.74,5356.51,5219.03,5410.03,5550.08,5655.58,5635.52,5048.52
123,831411.0,5428.0,111.0,5296.91,5447.53,5344.84,5543.96,5625.62,5508.43,5505.61,5333.51,5403.96,5274.57
124,837411.0,5419.0,101.0,5510.91,5297.52,5356.3,5298.22,5498.27,5521.01,5493.05,5346.81,5305.69,5562.12
125,843411.0,5448.0,82.0,5427.3,5481.9,5504.01,5419.07,5522.85,5382.51,5358.73,5568.64,5293.8,5520.25
126,849411.0,5546.0,170.0,5421.39,5648.13,5598.27,5651.61,5523.59,5732.29,5645.78,5468.24,5655.8,5116.39
127,855271.0,5196.0,1009.0,2190.23,5402.76,5609.92,5667.96,5577.12,5395.68,5705.85,5328.41,5503.15,5576.57
128,861271.0,5623.0,92.0,5719.73,5519.58,5697.45,5655.89,5677.37,5662.97,5399.3,5650.24,5664.14,5586.86
129,867271.0,5067.0,1550.0,428.09,5478.7,5406.0,5781.69,5611.94,5663.66,5569.18,5509.36,5709.02,5514.98
130,873271.0,5536.0,86.0,5487.6,5620.28,5546.63,5559.74,5501.55,5644.69,5369.88,5462.3,5500.35,5666.57
131,879271.0,5082.0,1467.0,5651.66,5646.02,5521.41,5442.27,5493.06,5482.45,5624.22,687.5,5654.02,5614.32
132,885271.0,5543.0,134.0,5752.54,5481.99,5327.96,5501.8,5720.37,5539.72,5588.73,5473.69,5674.43,5372.82
133,890471.0,5640.0,105.0,5841.24,5702.36,5486.35,5649.37,5729.49,5695.33,5533.21,5652.78,5506.3,5599.34
134,895535.0,5698.0,141.0,5748.51,5708.26,5813.6,5707.05,5665.14,6024.34,5673.88,5495.68,5531.2,5614.98
135,901535.0,5661.0,123.0,5656.1,5612.53,5715.93,5436.76,5815.01,5778.31,5833.15,5542.99,5673.27,5545.29
136,907535.0,5650.0,111.0,5682.86,5580.24,5555.94,5726.93,5841.12,5693.81,5641.82,5643.37,5725.82,5407.25
137,913535.0,5655.0,79.0,5718.34,5544.84,5634.89,5770.38,5571.25,5638.82,5767.08,5560.06,5708.0,5636.39
138,919452.0,5727.0,70.0,5860.53,5677.55,5813.37,5740.5,5669.36,5772.4,5756.86,5675.68,5660.83,5641.95
139,925452.0,5760.0,64.0,5774.26,5780.91,5833.06,5716.01,5698.82,5828.99,5787.13,5811.67,5756.95,5613.56
140,931452.0,5576.0,233.0,5571.36,5617.13,5626.81,5653.36,5686.09,5768.26,5544.25,5613.45,5772.25,4911.47
141,937452.0,5041.0,1512.0,5516.76,5480.37,5468.43,5696.66,5524.24,5754.11,521.99,5412.27,5727.46,5304.76
142,942583.0,5428.0,784.0,5821.25,5831.57,5640.21,5797.79,3107.11,5469.57,5736.85,5567.68,5514.79,5797.74
143,948046.0,5814.0,115.0,5573.63,5899.46,5913.54,5714.73,5762.24,5798.41,6008.73,5801.4,5783.75,5888.17
144,954046.0,5569.0,468.0,5869.98,5768.13,5525.3,5785.92,5750.07,5810.67,5411.53,5840.74,4226.24,5698.37
145,960046.0,5795.0,111.0,5884.61,5775.19,5637.35,5885.89,5891.54,5878.46,5675.71,5591.86,5867.95,5859.45
146,966046.0,5747.0,74.0,5622.72,5744.67,5864.53,5832.24,5810.98,5668.55,5785.46,5750.17,5664.65,5730.02
147,972046.0,5798.0,132.0,5777.28,5877.02,5831.29,5821.7,5652.97,6056.74,5690.51,5946.44,5734.37,5595.4
148,978046.0,5675.0,119.0,5818.06,5617.02,5812.69,5555.41,5737.3,5677.98,5559.53,5458.88,5690.59,5819.77
149,984046.0,5745.0,120.0,5660.14,5744.01,5814.3,5764.41,5511.56,5836.46,5840.08,5794.94,5910.87,5569.71
150,990046.0,5782.0,129.0,5751.6,5826.87,5966.53,5750.22,5929.8,5809.07,5776.56,5868.84,5503.16,5635.89
151,996046.0,5731.0,115.0,5681.84,5792.48,5687.08,5761.22,5718.73,5508.57,5957.82,5841.76,5630.67,5730.52
