,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
0,15137.0,880.0,4.0,879.1,873.71,884.8,875.44,879.04,876.58,882.14,882.64,883.07,883.16
1,20654.0,777.0,5.0,780.44,775.7,773.39,781.06,776.95,781.97,777.48,764.28,779.51,777.63
2,26220.0,266.0,348.0,130.7,44.47,935.03,962.21,81.9,44.07,47.14,292.05,53.15,73.66
3,31423.0,721.0,3.0,724.26,717.46,722.29,714.89,723.59,720.05,721.85,720.98,724.15,715.72
4,37159.0,778.0,3.0,775.61,771.53,781.26,778.15,780.52,780.67,777.59,782.5,780.8,774.25
5,43057.0,723.0,2.0,723.24,719.79,723.41,722.0,722.72,722.84,723.24,726.96,726.25,723.05
6,48261.0,601.0,3.0,599.42,600.27,602.08,605.52,597.11,607.55,600.95,598.21,601.36,600.16
7,53305.0,818.0,5.0,812.45,816.58,817.76,812.34,817.42,826.82,824.14,820.79,823.47,812.87
8,58649.0,957.0,12.0,957.85,944.96,959.56,964.48,958.9,925.0,963.51,957.86,966.55,967.23
9,64481.0,951.0,8.0,946.94,940.47,939.87,952.96,950.26,955.75,969.4,947.99,955.46,950.3
10,69967.0,596.0,8.0,598.22,590.56,604.57,580.12,603.08,585.59,600.06,601.87,601.67,598.46
11,75352.0,492.0,8.0,492.41,485.4,493.09,480.73,492.59,514.0,491.75,493.69,491.66,487.63
12,80507.0,450.0,9.0,451.82,445.57,462.3,431.71,456.0,439.69,455.13,454.33,456.19,451.72
13,85578.0,957.0,12.0,957.85,944.96,959.56,964.48,958.9,925.0,963.51,957.86,966.55,967.23
14,91071.0,504.0,3.0,504.41,503.43,507.92,498.84,504.35,500.81,506.34,504.26,506.68,502.53
15,96744.0,558.0,2.0,559.08,557.0,558.38,559.19,557.23,561.99,559.24,556.51,560.2,555.68
16,101901.0,401.0,16.0,366.54,419.0,403.89,409.7,405.79,397.54,409.94,408.92,374.91,412.32
17,107802.0,427.0,9.0,444.72,424.38,416.47,439.81,416.82,432.14,422.47,423.84,426.12,425.85
18,113519.0,646.0,4.0,645.82,645.94,649.14,647.96,647.9,636.42,647.48,645.65,649.22,647.67
19,119006.0,596.0,4.0,591.91,596.97,592.93,603.91,592.1,603.41,594.24,592.31,595.41,593.88
20,124561.0,569.0,4.0,569.91,564.04,574.88,564.5,573.35,560.47,571.08,570.52,571.06,571.15
21,129673.0,608.0,46.0,513.82,629.17,629.56,632.03,630.29,516.14,633.66,629.92,630.79,629.71
22,135462.0,462.0,8.0,472.15,456.48,471.88,459.31,474.54,451.74,464.88,463.28,455.46,452.23
23,140584.0,403.0,6.0,402.13,401.65,396.4,415.41,397.2,412.36,403.95,396.07,405.88,401.18
24,145787.0,388.0,6.0,392.14,391.3,381.86,397.43,382.1,396.07,388.05,377.75,393.47,383.03
25,152961.0,605.0,3.0,606.29,602.2,608.17,603.85,604.47,608.21,606.8,601.36,608.86,602.29
26,158583.0,776.0,18.0,794.97,768.45,781.16,727.12,783.54,786.06,782.49,775.26,781.6,777.17
27,164583.0,1230.0,84.0,1168.46,1252.3,1277.73,1245.87,1020.35,1269.09,1236.24,1240.69,1364.96,1225.17
